Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36789269	36790442	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	42680326	42680326	chr1	42678253	42681375	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	53515100	53515100	chr1	53511956	53516500	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	113242121	113242121	chr1	113241981	113251068	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	113248364	113248364	chr1	113241981	113251068	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	172324929	172324929	chr1	172324637	172330424	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	172353470	172353470	chr1	172349154	172353833	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	183241261	183241261	chr1	183240934	183242246	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	204940971	204940971	chr1	204940498	204942495	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr1	223960535	223960535	chr1	223957733	223961093	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312600	102318691	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr2	153572155	153572155	chr2	153571348	153578770	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr2	169853632	169853632	chr2	169848174	169854602	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr2	219497927	219497927	chr2	219496004	219497974	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr2	238635136	238635136	chr2	238634157	238637338	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr3	12360213	12360213	chr3	12360203	12361820	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr3	19931169	19931169	chr3	19929572	19931892	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr3	31950589	31950589	chr3	31949466	31951181	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378654	44382223	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr3	176657461	176657461	chr3	176656848	176657926	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr4	88313178	88313178	chr4	88309207	88313808	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr4	125307096	125307096	chr4	125306880	125308505	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr4	170580817	170580817	chr4	170579493	170584011	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	34863932	34863932	chr5	34862538	34865050	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	55422680	55422680	chr5	55418320	55424681	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	58533391	58533391	chr5	58531612	58534171	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	58583212	58583212	chr5	58582703	58586017	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	92528308	92528308	chr5	92527032	92530291	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	92586990	92586990	chr5	92584572	92587474	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	137722821	137722821	chr5	137721184	137722908	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	137802403	137802403	chr5	137798859	137803014	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	167913602	167913602	chr5	167912652	167915309	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr5	170173509	170173509	chr5	170170885	170174006	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	7735787	7735787	chr6	7725118	7737261	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	20408918	20408918	chr6	20406064	20410770	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	26103176	26103176	chr6	26102543	26105415	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	52436647	52436647	chr6	52429858	52437186	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	84140037	84140037	chr6	84137727	84141663	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	125854252	125854252	chr6	125854046	125856769	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	130069290	130069290	chr6	130068914	130072037	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	130071840	130071840	chr6	130068914	130072037	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	136359445	136359445	chr6	136354938	136365820	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	148386996	148386996	chr6	148384904	148387095	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	152212507	152212507	chr6	152211615	152214074	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	160210060	160210060	chr6	160205635	160214467	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr6	170862335	170862335	chr6	170858322	170865795	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr7	77044447	77044447	chr7	77044369	77046625	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr7	130012956	130012956	chr7	130012188	130014557	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	25281328	25281328	chr8	25279695	25281838	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	26437075	26437075	chr8	26433234	26439159	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	33872737	33872737	chr8	33871474	33873432	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	59952089	59952089	chr8	59950570	59952687	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	94944608	94944608	chr8	94944091	94945724	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	104089617	104089617	chr8	104087990	104092236	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	119017884	119017884	chr8	119015767	119019182	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	119356465	119356465	chr8	119354414	119359936	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr8	131920535	131920535	chr8	131914699	131920910	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr9	14199421	14199421	chr9	14198528	14201010	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr9	115983539	115983539	chr9	115980694	115986698	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr9	123820491	123820491	chr9	123819802	123820900	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr10	13341377	13341377	chr10	13340840	13342820	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr10	29402288	29402288	chr10	29401642	29403083	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr10	29430623	29430623	chr10	29429041	29431510	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr10	62185493	62185493	chr10	62182978	62190765	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr10	65483181	65483181	chr10	65481535	65483360	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr10	111794553	111794553	chr10	111793887	111795512	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr10	114715688	114715688	chr10	114711138	114717385	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	8987822	8987822	chr11	8983794	8987901	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	9648720	9648720	chr11	9645546	9649958	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	35161075	35161075	chr11	35159657	35166764	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	47600437	47600437	chr11	47598513	47602629	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	47907640	47907640	chr11	47906937	47908283	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	85449541	85449541	chr11	85446457	85450175	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	112187391	112187391	chr11	112187362	112189883	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	118231583	118231583	chr11	118229512	118232001	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	128582943	128582943	chr11	128582566	128592007	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	128708008	128708008	chr11	128704421	128708391	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr11	133929555	133929555	chr11	133929156	133931458	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr12	3096133	3096133	chr12	3094961	3096666	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr12	49390676	49390676	chr12	49390144	49394418	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr12	58299249	58299249	chr12	58298877	58299812	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr12	58705074	58705074	chr12	58703235	58705998	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr12	58736106	58736106	chr12	58734439	58736889	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr12	97203017	97203017	chr12	97202958	97207229	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr13	22008437	22008437	chr13	22008433	22010972	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr13	60969093	60969093	chr13	60969010	60974502	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr13	111365588	111365588	chr13	111363348	111370731	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr14	64700044	64700044	chr14	64698605	64700518	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr15	46211085	46211085	chr15	46209772	46213076	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr15	57349161	57349161	chr15	57348917	57351923	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr15	61000662	61000662	chr15	61000311	61001959	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr15	90895957	90895957	chr15	90894483	90896544	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr15	90907875	90907875	chr15	90906939	90908472	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr16	57024661	57024661	chr16	57022244	57025246	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr16	57771125	57771125	chr16	57768051	57771734	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr16	64433030	64433030	chr16	64430404	64433853	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr17	5728499	5728499	chr17	5728024	5730934	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr17	36605489	36605489	chr17	36603684	36610063	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr17	41046439	41046439	chr17	41044950	41048020	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
chr17	42754776	42754776	chr17	42754116	42755761	H3K4ME2	HUVEC	wgEncodeBroadHistoneHuvecH3k4me2StdAln.narrowPeak
