Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	22224101	22224101	chr1	22222427	22224129	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr1	36789545	36789545	chr1	36786068	36789887	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr1	113248364	113248364	chr1	113246820	113250523	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr2	102315056	102315056	chr2	102312808	102317695	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr2	238235081	238235081	chr2	238234848	238236458	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr3	44380487	44380487	chr3	44379116	44381301	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr4	88313178	88313178	chr4	88311385	88313341	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr4	170580817	170580817	chr4	170579884	170582624	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr5	137802403	137802403	chr5	137798923	137804154	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr5	167913602	167913602	chr5	167912492	167914814	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr6	84140037	84140037	chr6	84139321	84141530	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr6	136359445	136359445	chr6	136357904	136361728	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr6	160210060	160210060	chr6	160208276	160212757	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr6	170862335	170862335	chr6	170860533	170864935	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr7	130012956	130012956	chr7	130012617	130014721	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr8	26437075	26437075	chr8	26434000	26438038	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr8	119017884	119017884	chr8	119016281	119018170	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr9	115983539	115983539	chr9	115982495	115985222	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr10	13341377	13341377	chr10	13341005	13342688	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr10	114715688	114715688	chr10	114714880	114716537	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr11	35161075	35161075	chr11	35159874	35165171	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr11	47600437	47600437	chr11	47599138	47602116	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr12	124983615	124983615	chr12	124981272	124984429	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr13	111365588	111365588	chr13	111363747	111370025	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr15	90895957	90895957	chr15	90895017	90896186	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr15	99498084	99498084	chr15	99494973	99499060	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr16	57771125	57771125	chr16	57768427	57771815	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr17	36898392	36898392	chr17	36896928	36899199	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr17	48273154	48273154	chr17	48271147	48279367	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr19	1847697	1847697	chr19	1846652	1849168	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr19	49621963	49621963	chr19	49620756	49622646	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr22	18560569	18560569	chr22	18559018	18561969	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
chr22	38144617	38144617	chr22	38141083	38145014	H3K9AC	NHLF	wgEncodeBroadHistoneNhlfH3k9acStdAln.narrowPeak
