Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36788189	36790607	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	36789545	36789545	chr1	36788172	36790400	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	40426921	40426921	chr1	40420181	40427090	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	40426921	40426921	chr1	40425244	40427517	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	111692439	111692439	chr1	111687892	111696770	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	111692439	111692439	chr1	111687958	111696611	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113242786	113250873	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246198	113250602	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	172324929	172324929	chr1	172324396	172331481	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	172324929	172324929	chr1	172324796	172326764	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	207631204	207631204	chr1	207627051	207634212	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr1	230238820	230238820	chr1	230238499	230243112	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312849	102316117	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312974	102319250	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153567968	153581961	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153569279	153580693	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr2	158291538	158291538	chr2	158287798	158302118	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr2	158291538	158291538	chr2	158287562	158302860	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr3	23204023	23204023	chr3	23202558	23205484	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378578	44382786	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378732	44382720	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr3	87280087	87280087	chr3	87275180	87281237	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr3	196019679	196019679	chr3	196018466	196019858	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr4	40196548	40196548	chr4	40191171	40215332	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr4	40196548	40196548	chr4	40191398	40215521	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88309057	88313499	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr4	170580817	170580817	chr4	170579436	170582429	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr4	170580817	170580817	chr4	170580683	170582160	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137798812	137802767	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137799023	137803098	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167912618	167915753	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167912921	167915622	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	20408918	20408918	chr6	20400849	20411243	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	20408918	20408918	chr6	20405828	20411290	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	26103176	26103176	chr6	26103108	26105952	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	26129947	26129947	chr6	26116539	26136916	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	32975510	32975510	chr6	32974773	32978461	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	32975510	32975510	chr6	32974577	32977971	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	52436647	52436647	chr6	52434650	52443392	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	52436647	52436647	chr6	52434896	52443165	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	84140037	84140037	chr6	84136786	84141505	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	84140037	84140037	chr6	84138995	84141663	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	106594223	106594223	chr6	106592669	106595391	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	130069290	130069290	chr6	130068876	130072011	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	130069290	130069290	chr6	130068985	130071167	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	130071840	130071840	chr6	130068876	130072011	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	160210060	160210060	chr6	160202125	160215765	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	160210060	160210060	chr6	160205625	160214431	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	170862335	170862335	chr6	170857137	170866457	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr6	170862335	170862335	chr6	170860119	170866868	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr7	77044447	77044447	chr7	77041869	77046821	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr7	77044447	77044447	chr7	77042125	77047023	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr7	130704374	130704374	chr7	130704168	130712874	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr7	150130751	150130751	chr7	150129402	150139409	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr7	150130751	150130751	chr7	150129830	150135750	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr8	26437075	26437075	chr8	26432469	26440393	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr8	26437075	26437075	chr8	26432253	26440651	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr8	135612744	135612744	chr8	135605563	135614978	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr8	135612744	135612744	chr8	135605703	135617178	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr9	6184164	6184164	chr9	6183781	6186014	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr9	115983539	115983539	chr9	115979622	115986706	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr9	115983539	115983539	chr9	115979639	115986468	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr9	129601001	129601001	chr9	129599245	129603180	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr10	5624368	5624368	chr10	5622621	5627394	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr10	13341377	13341377	chr10	13340800	13342996	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr10	13341377	13341377	chr10	13341204	13342926	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr10	61595109	61595109	chr10	61593529	61596237	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr10	71890629	71890629	chr10	71889937	71893431	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr10	71890629	71890629	chr10	71890123	71893434	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	2715531	2715531	chr11	2714521	2722971	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	2715531	2715531	chr11	2715428	2722951	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	8987822	8987822	chr11	8982604	8987878	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	35109674	35109674	chr11	35108571	35112420	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	35161075	35161075	chr11	35158460	35169314	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	35161075	35161075	chr11	35159829	35169050	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	47600437	47600437	chr11	47598235	47602724	H3K4ME3	GM12878	wgEncodeUwHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	47600437	47600437	chr11	47598746	47602799	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
chr11	118231583	118231583	chr11	118229514	118233548	H3K4ME3	GM12878	wgEncodeBroadHistoneGm12878H3k4me3StdAln.narrowPeak
