Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	113242121	113242121	chr1	113241862	113246193	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr1	230238820	230238820	chr1	230238053	230243456	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr2	238635136	238635136	chr2	238631605	238635531	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr5	31989983	31989983	chr5	31989930	31991474	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr6	20408918	20408918	chr6	20408761	20410899	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr9	14199421	14199421	chr9	14197533	14200369	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr9	129601001	129601001	chr9	129599176	129602138	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr10	82247138	82247138	chr10	82244057	82248973	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr12	6340387	6340387	chr12	6339192	6341820	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr14	51407579	51407579	chr14	51406613	51408097	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr17	21175068	21175068	chr17	21175015	21177567	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr17	70431495	70431495	chr17	70430982	70432552	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr19	2238666	2238666	chr19	2238321	2242343	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr21	27520110	27520110	chr21	27520076	27522492	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chr22	38144617	38144617	chr22	38143556	38150180	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
chrX	41210941	41210941	chrX	41209502	41211105	H3K9ME1	NHEK	wgEncodeBroadHistoneNhekH3k9me1StdAln.narrowPeak
