Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36788115	36790660	H3K4ME3	HEPG2	wgEncodeUwHistoneHepg2H3k4me3StdAln.narrowPeak
chr1	36789545	36789545	chr1	36788241	36790972	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr1	113242121	113242121	chr1	113240491	113244422	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246719	113251242	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246643	113250954	H3K4ME3	HEPG2	wgEncodeUwHistoneHepg2H3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312434	102318664	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312630	102318835	H3K4ME3	HEPG2	wgEncodeUwHistoneHepg2H3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153571204	153577471	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153571279	153577200	H3K4ME3	HEPG2	wgEncodeUwHistoneHepg2H3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378746	44382098	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378808	44382004	H3K4ME3	HEPG2	wgEncodeUwHistoneHepg2H3k4me3StdAln.narrowPeak
chr3	58165232	58165232	chr3	58162999	58166439	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr4	3454453	3454453	chr4	3453673	3454670	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr4	40196548	40196548	chr4	40195848	40197162	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
chr4	40196548	40196548	chr4	40196102	40196850	H3K4ME3	HEPG2	wgEncodeUwHistoneHepg2H3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88307671	88313731	H3K4ME3	HEPG2	wgEncodeUwHistoneHepg2H3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88307728	88313621	H3K4ME3	HEPG2	wgEncodeBroadHistoneHepg2H3k4me3StdAln.narrowPeak
