Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	202075668	202075668	chr1	202074417	202077133	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr2	102315056	102315056	chr2	102312764	102315293	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr2	128239019	128239019	chr2	128237289	128240715	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr3	44380487	44380487	chr3	44378541	44381018	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr4	76992718	76992718	chr4	76992525	76995983	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr4	76995329	76995329	chr4	76992525	76995983	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr4	170580817	170580817	chr4	170580767	170582638	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr5	34863932	34863932	chr5	34862536	34865944	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr5	170173509	170173509	chr5	170172034	170174213	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr6	26103176	26103176	chr6	26103126	26105205	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr6	160210060	160210060	chr6	160208161	160212896	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr6	170862335	170862335	chr6	170861361	170863295	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr8	26437075	26437075	chr8	26433309	26438112	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr9	115983539	115983539	chr9	115982549	115985048	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr10	13341377	13341377	chr10	13341264	13342354	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr10	114715688	114715688	chr10	114710251	114720746	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr11	2715531	2715531	chr11	2713593	2716922	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr11	9648720	9648720	chr11	9646970	9650637	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr11	47600437	47600437	chr11	47599075	47602572	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr12	124983615	124983615	chr12	124982552	124986415	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr13	111365588	111365588	chr13	111363522	111368006	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr16	57771125	57771125	chr16	57768337	57771186	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr17	36605489	36605489	chr17	36605260	36618091	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr17	78726260	78726260	chr17	78724891	78726505	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr18	8626137	8626137	chr18	8623263	8627300	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr19	1847697	1847697	chr19	1846744	1849356	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr19	49621963	49621963	chr19	49621596	49622642	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
chr20	31339331	31339331	chr20	31336610	31341140	H3K27AC	H1HESC	wgEncodeBroadHistoneH1hescH3k27acStdAln.narrowPeak
