Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36785828	36790681	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113247057	113250798	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312739	102317159	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378826	44381407	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88311366	88313288	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137798892	137802802	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167913153	167914731	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr5	173738576	173738576	chr5	173738286	173739376	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr6	84140037	84140037	chr6	84139661	84141611	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr6	160210060	160210060	chr6	160209167	160212912	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr6	170862335	170862335	chr6	170860763	170864903	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr8	26437075	26437075	chr8	26433274	26437990	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr9	115983539	115983539	chr9	115982356	115985328	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr10	13341377	13341377	chr10	13340973	13342701	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr10	114715688	114715688	chr10	114709898	114716242	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr11	35161075	35161075	chr11	35159850	35162041	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr11	47600437	47600437	chr11	47599293	47601917	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr12	49390676	49390676	chr12	49390418	49393786	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr13	111365588	111365588	chr13	111363648	111370384	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr15	54051252	54051252	chr15	54050993	54052472	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr15	90895957	90895957	chr15	90894647	90896494	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr17	71609131	71609131	chr17	71608962	71610350	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr19	495721	495721	chr19	495627	498774	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr19	1847697	1847697	chr19	1846774	1849316	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr19	4585170	4585170	chr19	4583976	4585699	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr19	49621963	49621963	chr19	49620985	49623746	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr19	53634926	53634926	chr19	53634818	53636596	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
chr22	18560569	18560569	chr22	18559742	18561879	H3K4ME3	H7ES	wgEncodeUwHistoneH7esH3k4me3StdAln.narrowPeak
