Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	42680326	42680326	chr1	42679936	42682040	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	42693596	42693596	chr1	42690317	42693861	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	42702343	42702343	chr1	42701091	42702954	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	42737931	42737931	chr1	42733502	42739025	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	42757156	42757156	chr1	42756577	42760309	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	97198330	97198330	chr1	97192027	97203948	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	111692439	111692439	chr1	111692064	111693094	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	113190806	113190806	chr1	113183730	113190994	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	113248364	113248364	chr1	113244475	113249822	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	227772395	227772395	chr1	227771184	227773206	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	230238820	230238820	chr1	230202972	230245399	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr1	233771246	233771246	chr1	233769904	233771260	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr2	73329871	73329871	chr2	73327989	73331537	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr2	73330953	73330953	chr2	73327989	73331537	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr2	102315056	102315056	chr2	102314767	102320988	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr2	128264245	128264245	chr2	128261639	128270692	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr2	153572155	153572155	chr2	153550486	153574051	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
chr2	159926848	159926848	chr2	159926568	159929178	H3K79ME2	HELAS3	wgEncodeBroadHistoneHelas3H3k79me2StdAln.narrowPeak
