Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36785629	36789887	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246448	113251081	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312430	102318527	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr2	144282077	144282077	chr2	144281252	144284097	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153571483	153577345	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378711	44382093	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr3	155743406	155743406	chr3	155742528	155743490	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr4	55526919	55526919	chr4	55523192	55528888	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88309400	88313728	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr4	170580817	170580817	chr4	170579761	170583393	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137798893	137805509	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr5	149310446	149310446	chr5	149309298	149310823	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167912783	167915242	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr6	26103176	26103176	chr6	26103159	26105149	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
chr6	46457835	46457835	chr6	46457288	46460570	H3K4ME3	NHDFAD	wgEncodeBroadHistoneNhdfadH3k4me3StdAln.narrowPeak
