Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	97198330	97198330	chr1	97195879	97200613	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr1	227772395	227772395	chr1	227770956	227772658	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr2	73329871	73329871	chr2	73329425	73331515	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr2	73330953	73330953	chr2	73329425	73331515	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr2	102315056	102315056	chr2	102314724	102318508	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr2	153572155	153572155	chr2	153570232	153573125	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr2	225434444	225434444	chr2	225432374	225445980	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr3	87280087	87280087	chr3	87279451	87281589	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr5	167976668	167976668	chr5	167975105	167976802	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr6	20408918	20408918	chr6	20407545	20410979	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr6	157164549	157164549	chr6	157159911	157164927	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr8	17036260	17036260	chr8	17036124	17039103	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr8	26437075	26437075	chr8	26436706	26439055	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr10	61618788	61618788	chr10	61617361	61619139	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr10	82247138	82247138	chr10	82244075	82252315	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr10	128602100	128602100	chr10	128601257	128605459	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr10	128604612	128604612	chr10	128601257	128605459	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr11	12441630	12441630	chr11	12440837	12442562	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr12	116481665	116481665	chr12	116480981	116483573	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr15	90952231	90952231	chr15	90947997	90952621	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
chr21	27520110	27520110	chr21	27518574	27524304	H4K20ME1	HUVEC	wgEncodeBroadHistoneHuvecH4k20me1StdAln.narrowPeak
