Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr6	170862335	170862335	POL2_HEPG2	170862185	170862500	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862185	170862500	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862191	170862477	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862191	170862477	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862193	170862479	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862193	170862479	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862229	170862464	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862229	170862464	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862232	170862455	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	POL2_HEPG2	170862232	170862455	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05168
