Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727624	7727942	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr3	52968725	52968725	chr3	52968702	52968975	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073056	130073300	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr6	136359445	136359445	chr6	136359400	136359683	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr8	119356465	119356465	chr8	119356287	119356570	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729817	128730057	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390553	49390821	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299137	58299461	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr15	90925720	90925720	chr15	90925714	90925997	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959358	959579	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519210	74519488	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188678	48188791	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495706	495921	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941294	4941577	CTCF	HPAF	spp.optimal.wgEncodeUwTfbsHpafCtcfStdAlnRep0_VS_wgEncodeUwTfbsHpafInputStdAlnRep1.narrowPeak
