Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727569	7727981	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr1	7727853	7727853	chr1	7727623	7727918	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
chr1	7727853	7727853	chr1	7727681	7727875	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr3	12857492	12857492	chr3	12857201	12857570	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr3	52968725	52968725	chr3	52968704	52968904	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019414	196019783	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019518	196019697	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr5	64106917	64106917	chr5	64106856	64107225	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr7	29284272	29284272	chr7	29283965	29284334	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729776	128730078	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729816	128730042	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390513	49390831	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390578	49390816	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390607	49390780	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr12	58299249	58299249	chr12	58299098	58299532	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299167	58299464	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299189	58299422	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr17	959514	959514	chr17	959371	959561	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959402	959540	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr17	74519373	74519373	chr17	74519151	74519549	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519206	74519486	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
