Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727623	7727918	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr3	52968725	52968725	chr3	52968715	52968970	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019470	196019745	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073061	130073298	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729784	128730071	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390566	49390812	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299140	58299464	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959374	959607	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519190	74519502	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188604	48188841	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495667	495939	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941298	4941573	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
chr21	38539118	38539118	chr21	38539014	38539289	CTCF	GM06990	spp.optimal.wgEncodeUwTfbsGm06990CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm06990InputStdAlnRep1.narrowPeak
