Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr4	40196548	40196548	chr4	40196456	40196731	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr4	40196548	40196548	chr4	40196456	40196731	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr5	137805651	137805651	chr5	137805000	137805828	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr5	137805651	137805651	chr5	137805000	137805828	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr5	137805651	137805651	chr5	137805000	137805828	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr5	137805651	137805651	chr5	137805000	137805828	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913388	167913644	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913388	167913644	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862219	170862470	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862219	170862470	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983342	115983617	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983342	115983617	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365489	111365810	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365489	111365810	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr17	33864706	33864706	chr17	33864591	33864866	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr17	33864706	33864706	chr17	33864591	33864866	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621839	49622114	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621839	49622114	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560400	18560575	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560400	18560575	POL24H8	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
