Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727650	7727925	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr1	89546802	89546802	chr1	89546673	89546948	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913347	167913622	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr6	183916	183916	chr6	183752	184027	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr6	160210060	160210060	chr6	160209878	160210153	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862198	170862473	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr8	135612744	135612744	chr8	135612530	135612805	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr12	58299249	58299249	chr12	58299150	58299425	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365494	111365769	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr17	33864706	33864706	chr17	33864557	33864832	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
chr17	74519373	74519373	chr17	74519231	74519506	NFKB	GM15510	spp.optimal.wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep0_VS_wgEncodeSydhTfbsGm15510InputIggrabAlnRep0.narrowPeak
