Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727632	7727913	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019489	196019728	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr4	3454453	3454453	chr4	3454245	3454484	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729816	128730054	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390578	49390802	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299167	58299453	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959405	959541	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519219	74519491	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188595	48188834	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
chr21	38539118	38539118	chr21	38539057	38539296	CTCF	GM12873	spp.optimal.wgEncodeUwTfbsGm12873CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12873InputStdAlnRep1.narrowPeak
