Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	42680326	42680326	chr1	42680259	42680518	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr2	221063850	221063850	chr2	221063786	221063900	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr3	37962689	37962689	chr3	37962537	37962796	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr3	177727547	177727547	chr3	177727430	177727689	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr5	134939989	134939989	chr5	134939903	134940162	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr6	42190445	42190445	chr6	42190331	42190590	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr8	134837289	134837289	chr8	134837117	134837364	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr13	30107284	30107284	chr13	30107043	30107302	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr16	1481019	1481019	chr16	1480885	1481144	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
chr21	27520110	27520110	chr21	27519926	27520185	GATA3SC268	T47D	spp.optimal.wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep0_VS_wgEncodeHaibTfbsT47dControlV0416102Dmso2AlnRep2.narrowPeak
