Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr4	40196548	40196548	chr4	40196479	40196702	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr4	40196548	40196548	chr4	40196479	40196702	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862249	170862472	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862249	170862472	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr7	150130751	150130751	chr7	150130723	150130946	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr7	150130751	150130751	chr7	150130723	150130946	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365512	111365735	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365512	111365735	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560441	18560664	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560441	18560664	TAF1	GM12892	spp.optimal.wgEncodeHaibTfbsGm12892Taf1V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.narrowPeak
