Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727645	7727902	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr3	12857492	12857492	chr3	12857299	12857534	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019491	196019726	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr4	3454453	3454453	chr4	3454272	3454507	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073070	130073305	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729814	128730047	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390602	49390803	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299178	58299442	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959351	959586	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519213	74519486	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188606	48188841	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495718	495929	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941326	4941561	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
chr21	38539118	38539118	chr21	38539039	38539274	CTCF	GM12864	spp.optimal.wgEncodeUwTfbsGm12864CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12864InputStdAlnRep1.narrowPeak
