Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36789240	36789621	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr1	36789545	36789545	chr1	36789405	36789854	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr1	153452830	153452830	chr1	153452578	153453027	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr1	183188061	183188061	chr1	183187913	183188362	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr2	238635136	238635136	chr2	238635082	238635531	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr3	58165232	58165232	chr3	58164876	58165325	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr4	148974601	148974601	chr4	148974312	148974761	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr5	167913602	167913602	chr5	167913254	167913802	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr5	167913602	167913602	chr5	167913254	167913802	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr6	32975510	32975510	chr6	32975106	32975555	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr6	170862335	170862335	chr6	170861917	170862366	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr12	58299249	58299249	chr12	58299084	58299533	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr16	1499376	1499376	chr16	1499366	1499815	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr19	4769739	4769739	chr19	4769519	4769868	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
chr21	46488168	46488168	chr21	46487813	46488262	ZNF263	TREXHEK293	spp.optimal.wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep0_VS_wgEncodeSydhTfbsThek293InputUcdAln.narrowPeak
