Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727639	7727956	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr3	52968725	52968725	chr3	52968704	52968979	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr4	3454453	3454453	chr4	3454238	3454567	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr4	148984320	148984320	chr4	148984035	148984364	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr6	130073290	130073290	chr6	130073033	130073301	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr6	136359445	136359445	chr6	136359341	136359670	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr11	128729844	128729844	chr11	128729791	128730060	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr12	49390676	49390676	chr12	49390566	49390825	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr12	58299249	58299249	chr12	58299103	58299501	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr17	959514	959514	chr17	959333	959635	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr17	74519373	74519373	chr17	74519214	74519487	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr18	38017577	38017577	chr18	38017364	38017693	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr18	48188791	48188791	chr18	48188564	48188893	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr19	495721	495721	chr19	495709	495859	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
chr19	4941455	4941455	chr19	4941282	4941611	CTCF	HSMMT	spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.narrowPeak
