Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727646	7727915	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr4	3454453	3454453	chr4	3454285	3454474	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr6	130073290	130073290	chr6	130073127	130073316	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr11	128729844	128729844	chr11	128729823	128730015	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr12	49390676	49390676	chr12	49390586	49390804	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr12	58299249	58299249	chr12	58299177	58299427	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr17	959514	959514	chr17	959373	959591	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr17	74519373	74519373	chr17	74519237	74519475	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr18	48188791	48188791	chr18	48188635	48188824	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
chr19	4941455	4941455	chr19	4941322	4941511	CTCF	FIBROBL	spp.optimal.wgEncodeOpenChromChipFibroblCtcfAlnRep0_VS_wgEncodeOpenChromChipFibroblInputAln.narrowPeak
