Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727664	7727919	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr3	52968725	52968725	chr3	52968725	52968944	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr6	136359445	136359445	chr6	136359414	136359657	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729807	128730050	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390602	49390792	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299171	58299440	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959388	959545	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519239	74519461	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188591	48188834	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495687	495930	CTCF	AG10803	spp.optimal.wgEncodeUwTfbsAg10803CtcfStdAlnRep0_VS_wgEncodeUwTfbsAg10803InputStdAlnRep1.narrowPeak
