Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727611	7727954	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr3	52968725	52968725	chr3	52968703	52968969	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr4	3454453	3454453	chr4	3454240	3454523	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073064	130073303	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr6	136359445	136359445	chr6	136359375	136359658	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390562	49390825	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299137	58299462	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959341	959620	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519176	74519526	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188591	48188874	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495690	495953	CTCF	BJ	spp.optimal.wgEncodeUwTfbsBjCtcfStdAlnRep0_VS_wgEncodeUwTfbsBjInputStdAlnRep1.narrowPeak
