Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727646	7727889	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019469	196019704	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073064	130073299	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729816	128730038	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390592	49390802	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299182	58299443	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959354	959589	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519228	74519466	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188610	48188845	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
chr21	38539118	38539118	chr21	38539057	38539292	CTCF	GM12875	spp.optimal.wgEncodeUwTfbsGm12875CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12875InputStdAlnRep1.narrowPeak
