Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr4	40196548	40196548	chr4	40196473	40196762	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr4	40196548	40196548	chr4	40196543	40196635	POL2	GM12891	spp.optimal.wgEncodeHaibTfbsGm12891Pol2Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12891ControlPcr1xAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913405	167913633	POL2	GM12891	spp.optimal.wgEncodeHaibTfbsGm12891Pol2Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12891ControlPcr1xAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913402	167913639	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862213	170862427	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862228	170862460	POL2	GM12891	spp.optimal.wgEncodeHaibTfbsGm12891Pol2Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12891ControlPcr1xAlnRep0.narrowPeak
chr7	150130751	150130751	chr7	150130707	150130996	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr8	135612744	135612744	chr8	135612529	135612818	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983365	115983654	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr11	47600437	47600437	chr11	47600358	47600647	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr12	125354102	125354102	chr12	125353916	125354205	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365504	111365776	POL2	GM12891	spp.optimal.wgEncodeHaibTfbsGm12891Pol2Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12891ControlPcr1xAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365505	111365780	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr17	33864706	33864706	chr17	33864583	33864872	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621805	49622094	POL2	GM12891	spp.optimal.wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12891InputIggmusAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560403	18560582	POL2	GM12891	spp.optimal.wgEncodeHaibTfbsGm12891Pol2Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12891ControlPcr1xAlnRep0.narrowPeak
