Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr4	40196548	40196548	chr4	40196353	40196608	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr4	40196548	40196548	chr4	40196405	40196634	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr4	40196548	40196548	chr4	40196447	40196710	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr4	40196548	40196548	chr4	40196491	40196720	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr5	137802403	137802403	chr5	137802290	137802553	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137802363	137802592	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr5	167913602	167913602	chr5	167913394	167913632	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913409	167913638	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr5	167913602	167913602	chr5	167913405	167913634	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr5	167913602	167913602	chr5	167913414	167913618	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr6	160210060	160210060	chr6	160209869	160210124	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862214	170862468	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862244	170862444	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862263	170862368	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr6	170862335	170862335	chr6	170862321	170862378	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr7	150130751	150130751	chr7	150130728	150130991	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr7	150130751	150130751	chr7	150130748	150130977	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr7	150130751	150130751	chr7	150130747	150130976	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr8	135612744	135612744	chr8	135612511	135612774	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
