Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727648	7727896	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019486	196019721	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr4	3454453	3454453	chr4	3454260	3454495	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073073	130073308	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729811	128730056	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390609	49390802	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299174	58299440	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519226	74519488	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188642	48188877	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495716	495930	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941333	4941568	CTCF	GM12874	spp.optimal.wgEncodeUwTfbsGm12874CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12874InputStdAlnRep1.narrowPeak
