Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7261497	7261497	chr1	7261435	7261678	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr1	7727853	7727853	chr1	7727669	7727882	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr4	3454453	3454453	chr4	3454246	3454489	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr6	136359445	136359445	chr6	136359414	136359657	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr10	5705899	5705899	chr10	5705899	5706142	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr10	5706021	5706021	chr10	5705899	5706142	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390615	49390763	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299173	58299433	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959350	959593	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519243	74519458	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188586	48188829	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495699	495942	CTCF	HMF	spp.optimal.wgEncodeUwTfbsHmfCtcfStdAlnRep0_VS_wgEncodeUwTfbsHmfInputStdAlnRep1.narrowPeak
