Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137802403	137802403	chr5	137801040	137804763	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137805651	137805651	chr5	137804725	137806386	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137805651	137805651	chr5	137804725	137806386	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	137805651	137805651	chr5	137804725	137806386	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913388	167913639	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862184	170862473	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983386	115983625	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr12	49390676	49390676	chr12	49390643	49390882	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365502	111365822	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621877	49622065	HEY1	K562	spp.optimal.wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.narrowPeak
