Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727650	7727894	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019497	196019746	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr4	3454453	3454453	chr4	3454263	3454512	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073053	130073302	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729825	128730043	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390629	49390751	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299174	58299446	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959339	959588	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519229	74519476	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188596	48188845	CTCF	GM12872	spp.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12872InputStdAlnRep1.narrowPeak
