Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727651	7727918	CTCF	HMEC	spp.optimal.wgEncodeUwTfbsHmecCtcfStdAlnRep1_VS_wgEncodeUwTfbsHmecInputStdAlnRep1.narrowPeak
chr1	7727853	7727853	chr1	7727677	7727887	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr4	3454453	3454453	chr4	3454270	3454519	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr5	64106917	64106917	chr5	64106907	64107156	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr6	130073290	130073290	chr6	130073064	130073313	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr11	128729844	128729844	chr11	128729804	128730053	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr11	128729844	128729844	chr11	128729826	128730024	CTCF	HMEC	spp.optimal.wgEncodeUwTfbsHmecCtcfStdAlnRep1_VS_wgEncodeUwTfbsHmecInputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299178	58299430	CTCF	HMEC	spp.optimal.wgEncodeUwTfbsHmecCtcfStdAlnRep1_VS_wgEncodeUwTfbsHmecInputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299197	58299430	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr17	959514	959514	chr17	959352	959601	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr17	959514	959514	chr17	959383	959548	CTCF	HMEC	spp.optimal.wgEncodeUwTfbsHmecCtcfStdAlnRep1_VS_wgEncodeUwTfbsHmecInputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519231	74519479	CTCF	HMEC	spp.optimal.wgEncodeUwTfbsHmecCtcfStdAlnRep1_VS_wgEncodeUwTfbsHmecInputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519272	74519394	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr18	48188791	48188791	chr18	48188595	48188844	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr18	48188791	48188791	chr18	48188634	48188833	CTCF	HMEC	spp.optimal.wgEncodeUwTfbsHmecCtcfStdAlnRep1_VS_wgEncodeUwTfbsHmecInputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495696	495945	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
chr19	4941455	4941455	chr19	4941342	4941541	CTCF	HMEC	spp.optimal.wgEncodeUwTfbsHmecCtcfStdAlnRep1_VS_wgEncodeUwTfbsHmecInputStdAlnRep1.narrowPeak
chr21	38539118	38539118	chr21	38539048	38539297	CTCF	HMEC	spp.optimal.wgEncodeBroadHistoneHmecCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHmecControlStdAlnRep0.narrowPeak
