Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727629	7727898	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr3	196019679	196019679	chr3	196019493	196019728	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr4	3454453	3454453	chr4	3454271	3454506	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr6	130073290	130073290	chr6	130073072	130073307	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729811	128730050	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390593	49390812	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299178	58299455	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959357	959592	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519221	74519488	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188597	48188832	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495704	495931	CTCF	GM12865	spp.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_VS_wgEncodeUwTfbsGm12865InputStdAlnRep1.narrowPeak
