Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr8	17143245	17143245	chr8	17054305	17144304	NM_004686	3D	MTMR7	9108
chr10	6276573	6276573	chr10	6274857	6277506	NM_004566	EXON15	PFKFB3	5209
chr10	6276573	6276573	chr10	6274857	6277506	NM_001145443	EXON15	PFKFB3	5209
chr10	6277555	6277555	chr10	6277507	6279506	NM_004566	3P1	PFKFB3	5209
chr10	6277555	6277555	chr10	6277507	6279506	NM_001145443	3P1	PFKFB3	5209
chr10	6278850	6278850	chr10	6277507	6279506	NM_004566	3P1	PFKFB3	5209
chr10	6278850	6278850	chr10	6277507	6279506	NM_001145443	3P1	PFKFB3	5209
chr10	6363556	6363556	chr10	6287507	6377506	NM_004566	3D	PFKFB3	5209
chr10	6363556	6363556	chr10	6287507	6377506	NM_001145443	3D	PFKFB3	5209
chr12	4388270	4388270	chr12	4330358	4420357	NM_020375	5D	C12orf5	57103
chr16	30130492	30130492	chr16	30091741	30181740	NM_000034	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_001243177	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_184041	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_184043	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_001127617	3D	ALDOA	226
