Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	86514749	86514749	chr1	86512552	86515805	NM_152890	INTRON49	COL24A1	255631
chr1	183184847	183184847	chr1	183124727	183214726	NM_002293	3D	LAMC1	3915
chr1	183184847	183184847	chr1	183184723	183187523	NM_018891	INTRON3	LAMC2	3918
chr1	183184847	183184847	chr1	183184723	183187523	NM_005562	INTRON3	LAMC2	3918
chr1	183188061	183188061	chr1	183124727	183214726	NM_002293	3D	LAMC1	3915
chr1	183188061	183188061	chr1	183187623	183189958	NM_018891	INTRON4	LAMC2	3918
chr1	183188061	183188061	chr1	183187623	183189958	NM_005562	INTRON4	LAMC2	3918
chr1	183241261	183241261	chr1	183220406	183310405	NM_018891	3D	LAMC2	3918
chr1	183241261	183241261	chr1	183224262	183314261	NM_005562	3D	LAMC2	3918
chr3	19931169	19931169	chr3	19888571	19978570	NM_004162	5D	RAB5A	5868
chr3	19962997	19962997	chr3	19888571	19978570	NM_004162	5D	RAB5A	5868
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr6	33034595	33034595	chr6	33030468	33120467	NM_080681	3D	COL11A2	1302
chr6	33034595	33034595	chr6	33030468	33120467	NM_080680	3D	COL11A2	1302
chr6	33034595	33034595	chr6	33030468	33120467	NM_080679	3D	COL11A2	1302
chr6	33054860	33054860	chr6	33030468	33120467	NM_080681	3D	COL11A2	1302
chr6	33054860	33054860	chr6	33030468	33120467	NM_080680	3D	COL11A2	1302
chr6	33054860	33054860	chr6	33030468	33120467	NM_080679	3D	COL11A2	1302
chr6	33054860	33054860	chr6	33054221	33144220	NM_001163771	3D	COL11A2	1302
chr6	129845906	129845906	chr6	129839710	129847709	NM_001079823	3P2	LAMA2	3908
chr6	129845906	129845906	chr6	129839710	129847709	NM_000426	3P2	LAMA2	3908
chr7	107472137	107472137	chr7	107464245	107554244	NM_002291	3D	LAMB1	3912
chr9	116873182	116873182	chr9	116818230	116908229	NM_032888	5D	COL27A1	85301
chr13	110916818	110916818	chr13	110859630	110949629	NM_001846	5D	COL4A2	1284
chr13	110916818	110916818	chr13	110895081	110959289	NM_001845	INTRON51	COL4A1	1282
chr17	48273154	48273154	chr17	48273026	48273282	NM_000088	INTRON35	COL1A1	1277
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr18	7017321	7017321	chr18	7017276	7017382	NM_005559	EXON44	LAMA1	284217
chr18	7035914	7035914	chr18	7034689	7035984	NM_005559	INTRON50	LAMA1	284217
chr18	61457921	61457921	chr18	61454938	61544937	NM_002575	5D	SERPINB2	5055
chr18	61457921	61457921	chr18	61454938	61544937	NM_001143818	5D	SERPINB2	5055
chr18	61480090	61480090	chr18	61454938	61544937	NM_002575	5D	SERPINB2	5055
chr18	61480090	61480090	chr18	61454938	61544937	NM_001143818	5D	SERPINB2	5055
chr18	61486052	61486052	chr18	61454938	61544937	NM_002575	5D	SERPINB2	5055
chr18	61486052	61486052	chr18	61454938	61544937	NM_001143818	5D	SERPINB2	5055
chr18	61486052	61486052	chr18	61482744	61572743	NM_005024	5D	SERPINB10	5273
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
