Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	85514931	85514931	chr2	85469077	85559076	NM_017750	3D	RETSAT	54884
chr2	169853632	169853632	chr2	169823544	169913543	NM_199204	5D	DHRS9	10170
chr2	169853632	169853632	chr2	169821298	169911297	NM_005771	5D	DHRS9	10170
chr2	169853632	169853632	chr2	169829084	169919083	NM_001142270	5D	DHRS9	10170
chr2	169853632	169853632	chr2	169837616	169927615	NM_001142271	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169823544	169913543	NM_199204	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169821298	169911297	NM_005771	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169829084	169919083	NM_001142270	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169837616	169927615	NM_001142271	5D	DHRS9	10170
chr4	100333931	100333931	chr4	100252572	100342571	NM_000668	5D	ADH1B	125
chr4	100333931	100333931	chr4	100283917	100373916	NM_000669	5D	ADH1C	126
chr4	100333931	100333931	chr4	100333417	100334328	NM_000673	EXON1	ADH7	131
chr4	100333931	100333931	chr4	100333417	100334328	NM_001166504	EXON1	ADH7	131
chr12	57217357	57217357	chr12	57191574	57281573	NM_003725	3D	HSD17B6	8630
chr12	57231496	57231496	chr12	57191574	57281573	NM_003725	3D	HSD17B6	8630
