Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	112021028	112021028	chr1	112014525	112104524	NM_001688	3D	ATP5F1	515
chr2	46639625	46639625	chr2	46638985	46728984	NM_080653	3D	ATP6V1E2	90423
chr5	85911653	85911653	chr5	85903783	85911782	NM_001867	5P2	COX7C	1350
chr7	138573470	138573470	chr7	138492941	138582940	NM_020632	5D	ATP6V0A4	50617
chr7	138573470	138573470	chr7	138492941	138582940	NM_130840	5D	ATP6V0A4	50617
chr7	138580905	138580905	chr7	138492941	138582940	NM_020632	5D	ATP6V0A4	50617
chr7	138580905	138580905	chr7	138492941	138582940	NM_130840	5D	ATP6V0A4	50617
chr8	104089617	104089617	chr8	104087285	104095284	NM_001695	3P2	ATP6V1C1	528
chr10	71890629	71890629	chr10	71862585	71952584	NM_021129	3D	PPA1	5464
chr11	47600437	47600437	chr11	47598561	47600560	NM_004551	5P1	NDUFS3	4722
chr11	118231583	118231583	chr11	118172103	118262102	NM_006476	5D	ATP5L	10632
chr11	118231583	118231583	chr11	118172103	118262102	NR_033759	5D	ATP5L	10632
chr12	95285338	95285338	chr12	95265103	95355102	NM_018838	3D	NDUFA12	55967
chr12	95285338	95285338	chr12	95265103	95355102	NM_001258338	3D	NDUFA12	55967
chr12	124336803	124336803	chr12	124256301	124346300	NM_012463	3D	ATP6V0A2	23545
chr17	13956666	13956666	chr17	13872718	13962717	NM_001303	5D	COX10	1352
chr19	1339057	1339057	chr19	1254824	1344823	NM_001687	3D	ATP5D	513
chr19	1339057	1339057	chr19	1254824	1344823	NM_001001975	3D	ATP5D	513
chr19	1339057	1339057	chr19	1283882	1373881	NM_024407	5D	NDUFS7	374291
chr19	29606360	29606360	chr19	29598166	29688165	NM_006003	3D	UQCRFS1	7386
chr21	35239086	35239086	chr21	35175756	35265755	NM_001697	3D	ATP5O	539
chr21	35275240	35275240	chr21	35273756	35275755	NM_001697	3P1	ATP5O	539
chr21	35311556	35311556	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35322689	35322689	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35336883	35336883	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35354024	35354024	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35366933	35366933	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
