Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	169853632	169853632	chr2	169776510	169866509	NM_021176	3D	G6PC2	57818
chr2	169853632	169853632	chr2	169776510	169866509	NM_001081686	3D	G6PC2	57818
chr4	100333931	100333931	chr4	100252572	100342571	NM_000668	5D	ADH1B	125
chr4	100333931	100333931	chr4	100283917	100373916	NM_000669	5D	ADH1C	126
chr4	100333931	100333931	chr4	100333417	100334328	NM_000673	EXON1	ADH7	131
chr4	100333931	100333931	chr4	100333417	100334328	NM_001166504	EXON1	ADH7	131
chr7	107472137	107472137	chr7	107431585	107521584	NM_000108	5D	DLD	1738
chr11	35109674	35109674	chr11	35027675	35117674	NM_003477	3D	PDHX	8050
chr11	35109674	35109674	chr11	35027675	35117674	NM_001135024	3D	PDHX	8050
chr11	35109674	35109674	chr11	35027675	35117674	NM_001166158	3D	PDHX	8050
chr16	30130492	30130492	chr16	30091741	30181740	NM_000034	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_001243177	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_184041	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_184043	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_001127617	3D	ALDOA	226
chr17	41046439	41046439	chr17	41042813	41050812	NM_000151	5P2	G6PC	2538
chr17	41046439	41046439	chr17	41042813	41050812	NM_001270397	5P2	G6PC	2538
