Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	233398214	233398214	chr2	233315356	233405355	NM_004846	5D	EIF4E2	9470
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr9	19067146	19067146	chr9	19061021	19151020	NM_006570	3D	RRAGA	10670
chr12	132419532	132419532	chr12	132417707	132507706	NM_003565	3D	ULK1	8408
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr17	78726260	78726260	chr17	78704506	78727808	NM_001163034	INTRON5	RPTOR	57521
chr17	78726260	78726260	chr17	78704506	78727808	NM_020761	INTRON5	RPTOR	57521
chr17	79026484	79026484	chr17	78950173	79040172	NM_001163034	3D	RPTOR	57521
chr17	79026484	79026484	chr17	78950173	79040172	NM_020761	3D	RPTOR	57521
chr17	79035707	79035707	chr17	78950173	79040172	NM_001163034	3D	RPTOR	57521
chr17	79035707	79035707	chr17	78950173	79040172	NM_020761	3D	RPTOR	57521
chrX	20371064	20371064	chrX	20294750	20384749	NM_004586	5D	RPS6KA3	6197
chrX	83239759	83239759	chrX	83213353	83303352	NM_014496	3D	RPS6KA6	27330
