Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr3	4444710	4444710	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4444710	4444710	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4444710	4444710	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	141668452	141668452	chr3	141655382	141745381	NM_001679	3D	ATP1B3	483
chr4	15743390	15743390	chr4	15679930	15769929	NM_001775	5D	CD38	952
chr4	15743390	15743390	chr4	15735796	15743795	NM_004334	3P2	BST1	683
chr5	127617335	127617335	chr5	127535380	127625379	NM_001046	3D	SLC12A2	6558
chr5	127617335	127617335	chr5	127535380	127625379	NM_001256461	3D	SLC12A2	6558
chr5	127617335	127617335	chr5	127535380	127625379	NR_046207	3D	SLC12A2	6558
chr5	159270712	159270712	chr5	159243739	159333738	NM_000679	5D	ADRA1B	147
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr10	5621627	5621627	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5621627	5621627	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr10	5624368	5624368	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5624368	5624368	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr10	54063161	54063161	chr10	54060110	54068109	NM_006258	3P2	PRKG1	5592
chr10	54063161	54063161	chr10	54060110	54068109	NM_001098512	3P2	PRKG1	5592
chr10	79444752	79444752	chr10	79407577	79497576	NM_001014797	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_002247	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001161353	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271518	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271519	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271521	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001161352	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271520	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271522	5D	KCNMA1	3778
chr10	115711647	115711647	chr10	115703805	115793804	NM_000684	5D	ADRB1	153
chr12	50298534	50298534	chr12	50255278	50345277	NM_001651	5D	AQP5	362
chr12	50303926	50303926	chr12	50255278	50345277	NM_001651	5D	AQP5	362
chr12	50304948	50304948	chr12	50255278	50345277	NM_001651	5D	AQP5	362
chr12	50305006	50305006	chr12	50255278	50345277	NM_001651	5D	AQP5	362
chr12	50306147	50306147	chr12	50255278	50345277	NM_001651	5D	AQP5	362
chr12	50316817	50316817	chr12	50255278	50345277	NM_001651	5D	AQP5	362
chr12	50319085	50319085	chr12	50255278	50345277	NM_001651	5D	AQP5	362
chr14	90917191	90917191	chr14	90884619	90974618	NM_006888	3D	CALM1	801
chr14	90930367	90930367	chr14	90884619	90974618	NM_006888	3D	CALM1	801
chr15	33678717	33678717	chr15	33603297	33765618	NM_001243996	INTRON1	RYR3	6263
chr15	33678717	33678717	chr15	33603297	33765618	NM_001036	INTRON1	RYR3	6263
chr15	34134589	34134589	chr15	34134236	34135687	NM_001243996	INTRON90	RYR3	6263
chr15	34134589	34134589	chr15	34134236	34135687	NM_001036	INTRON91	RYR3	6263
chr15	34139565	34139565	chr15	34137263	34140490	NM_001243996	INTRON92	RYR3	6263
chr15	34139565	34139565	chr15	34137263	34140490	NM_001036	INTRON93	RYR3	6263
chr16	4245692	4245692	chr16	4176186	4266185	NM_001116	5D	ADCY9	115
chr17	7639748	7639748	chr17	7571089	7661088	NM_001678	3D	ATP1B2	482
chr17	7979462	7979462	chr17	7962464	8052463	NM_014232	3D	VAMP2	6844
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
