Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr4	184310556	184310556	chr4	184251927	184341926	NM_001111319	5D	CLDN22	53842
chr4	184310556	184310556	chr4	184253579	184343578	NM_001185149	5D	CLDN24	100132463
chr4	186909595	186909595	chr4	186890308	186980307	NM_003265	5D	TLR3	7098
chr5	146165937	146165937	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr5	179564140	179564140	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179573027	179663026	NM_001135044	3D	MAPK9	5601
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr7	6155872	6155872	chr7	6108860	6198859	NM_014413	5D	EIF2AK1	27102
chr7	6155872	6155872	chr7	6108860	6198859	NM_001134335	5D	EIF2AK1	27102
chr7	6174037	6174037	chr7	6108860	6198859	NM_014413	5D	EIF2AK1	27102
chr7	6174037	6174037	chr7	6108860	6198859	NM_001134335	5D	EIF2AK1	27102
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr8	109174701	109174701	chr8	109113971	109203970	NM_001568	3D	EIF3E	3646
chr9	21199679	21199679	chr9	21116371	21206370	NM_002173	3D	IFNA16	3449
chr9	21199679	21199679	chr9	21127241	21217240	NM_021268	3D	IFNA17	3451
chr9	21199679	21199679	chr9	21139200	21229199	NM_002172	3D	IFNA14	3448
chr9	21199679	21199679	chr9	21176659	21266658	NM_002175	5D	IFNA21	3452
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr9	21199679	21199679	chr9	21197598	21287597	NM_021068	5D	IFNA4	3441
chr12	6340387	6340387	chr12	6337922	6427921	NM_001065	3D	TNFRSF1A	7132
chr12	56838744	56838744	chr12	56764037	56854036	NM_005419	5D	STAT2	6773
chr12	56838744	56838744	chr12	56764037	56854036	NM_198332	5D	STAT2	6773
chr12	56846489	56846489	chr12	56764037	56854036	NM_005419	5D	STAT2	6773
chr12	56846489	56846489	chr12	56764037	56854036	NM_198332	5D	STAT2	6773
chr12	125354102	125354102	chr12	125350519	125358518	NM_005505	5P2	SCARB1	949
chr12	125354102	125354102	chr12	125350519	125358518	NM_001082959	5P2	SCARB1	949
chr12	125371972	125371972	chr12	125358519	125448518	NM_005505	5D	SCARB1	949
chr12	125371972	125371972	chr12	125358519	125448518	NM_001082959	5D	SCARB1	949
chr16	3153405	3153405	chr16	3074506	3164505	NM_020982	3D	CLDN9	9080
chr16	3153405	3153405	chr16	3078188	3168187	NM_021195	5D	CLDN6	9074
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	7639748	7639748	chr17	7588811	7678810	NM_001276698	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001126116	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001126115	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001276699	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001126117	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001276697	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_000546	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126112	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126114	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276760	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126113	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276696	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276695	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276761	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126118	5D	TP53	7157
chr17	41046439	41046439	chr17	41005777	41095776	NM_005789	3D	PSME3	10197
chr17	41046439	41046439	chr17	41005777	41095776	NM_176863	3D	PSME3	10197
chr17	41046439	41046439	chr17	41005777	41095776	NM_001267045	3D	PSME3	10197
chr17	41046439	41046439	chr17	41005777	41095776	NR_049772	3D	PSME3	10197
chr19	4769739	4769739	chr19	4715935	4805934	NM_182919	3D	TICAM1	148022
chr19	4784552	4784552	chr19	4715935	4805934	NM_182919	3D	TICAM1	148022
chr19	4889523	4889523	chr19	4841754	4931753	NM_182919	5D	TICAM1	148022
chr21	37754031	37754031	chr21	37732919	37822918	NM_144492	3D	CLDN14	23562
chr21	37754031	37754031	chr21	37732919	37822918	NM_001146078	3D	CLDN14	23562
