Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr9	104359260	104359260	chr9	104357283	104359282	NM_147180	5P1	PPP3R2	5535
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr16	69530756	69530756	chr16	69499868	69589867	NM_001113178	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_138714	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_006599	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_173214	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_138713	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_173215	5D	NFAT5	10725
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr17	74326552	74326552	chr17	74281288	74371287	NM_001142602	5D	SPHK1	8877
chr17	74326552	74326552	chr17	74280689	74370688	NM_001142601	5D	SPHK1	8877
chr17	74326552	74326552	chr17	74280689	74370688	NM_021972	5D	SPHK1	8877
chr17	74326552	74326552	chr17	74280689	74370688	NM_182965	5D	SPHK1	8877
chr17	74330637	74330637	chr17	74281288	74371287	NM_001142602	5D	SPHK1	8877
chr17	74330637	74330637	chr17	74280689	74370688	NM_001142601	5D	SPHK1	8877
chr17	74330637	74330637	chr17	74280689	74370688	NM_021972	5D	SPHK1	8877
chr17	74330637	74330637	chr17	74280689	74370688	NM_182965	5D	SPHK1	8877
chr19	495721	495721	chr19	470996	560995	NM_012435	5D	SHC2	25759
chr19	49206984	49206984	chr19	49143663	49233662	NM_020126	3D	SPHK2	56848
chr19	49206984	49206984	chr19	49143663	49233662	NM_001204160	3D	SPHK2	56848
chr19	49206984	49206984	chr19	49143663	49233662	NM_001204159	3D	SPHK2	56848
chr19	49206984	49206984	chr19	49143663	49233662	NM_001204158	3D	SPHK2	56848
chr19	49206984	49206984	chr19	49143663	49233662	NM_001243876	3D	SPHK2	56848
chr19	49207205	49207205	chr19	49143663	49233662	NM_020126	3D	SPHK2	56848
chr19	49207205	49207205	chr19	49143663	49233662	NM_001204160	3D	SPHK2	56848
chr19	49207205	49207205	chr19	49143663	49233662	NM_001204159	3D	SPHK2	56848
chr19	49207205	49207205	chr19	49143663	49233662	NM_001204158	3D	SPHK2	56848
chr19	49207205	49207205	chr19	49143663	49233662	NM_001243876	3D	SPHK2	56848
chr19	49208864	49208864	chr19	49143663	49233662	NM_020126	3D	SPHK2	56848
chr19	49208864	49208864	chr19	49143663	49233662	NM_001204160	3D	SPHK2	56848
chr19	49208864	49208864	chr19	49143663	49233662	NM_001204159	3D	SPHK2	56848
chr19	49208864	49208864	chr19	49143663	49233662	NM_001204158	3D	SPHK2	56848
chr19	49208864	49208864	chr19	49143663	49233662	NM_001243876	3D	SPHK2	56848
chr19	49211968	49211968	chr19	49143663	49233662	NM_020126	3D	SPHK2	56848
chr19	49211968	49211968	chr19	49143663	49233662	NM_001204160	3D	SPHK2	56848
chr19	49211968	49211968	chr19	49143663	49233662	NM_001204159	3D	SPHK2	56848
chr19	49211968	49211968	chr19	49143663	49233662	NM_001204158	3D	SPHK2	56848
chr19	49211968	49211968	chr19	49143663	49233662	NM_001243876	3D	SPHK2	56848
chr20	50183239	50183239	chr20	50169258	50259257	NM_001258296	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_012340	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_001258297	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258295	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_173091	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258292	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258294	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001136021	5P2	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_001258296	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_012340	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_001258297	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_173091	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258295	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258292	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258294	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001136021	5D	NFATC2	4773
