Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	31170236	31170236	chr1	31105314	31195313	NM_006762	3D	LAPTM5	7805
chr1	31177072	31177072	chr1	31105314	31195313	NM_006762	3D	LAPTM5	7805
chr3	4444710	4444710	chr3	4418073	4452547	NM_001164674	INTRON2	SUMF1	285362
chr3	4444710	4444710	chr3	4403938	4452547	NM_001164675	INTRON1	SUMF1	285362
chr3	4444710	4444710	chr3	4418073	4452547	NM_182760	INTRON2	SUMF1	285362
chr3	4463007	4463007	chr3	4461830	4494558	NM_001164674	INTRON6	SUMF1	285362
chr3	4463007	4463007	chr3	4461830	4490948	NM_182760	INTRON6	SUMF1	285362
chr3	4463007	4463007	chr3	4461830	4490948	NM_001164675	INTRON5	SUMF1	285362
chr3	4486302	4486302	chr3	4461830	4494558	NM_001164674	INTRON6	SUMF1	285362
chr3	4486302	4486302	chr3	4461830	4490948	NM_182760	INTRON6	SUMF1	285362
chr3	4486302	4486302	chr3	4461830	4490948	NM_001164675	INTRON5	SUMF1	285362
chr4	7395822	7395822	chr4	7332020	7422019	NM_001085382	3D	PSAPL1	768239
chr4	7529366	7529366	chr4	7446700	7536699	NM_001085382	5D	PSAPL1	768239
chr4	7530450	7530450	chr4	7446700	7536699	NM_001085382	5D	PSAPL1	768239
chr4	76992718	76992718	chr4	76979891	77069890	NM_001204255	3D	SCARB2	950
chr4	76992718	76992718	chr4	76979891	77069890	NM_005506	3D	SCARB2	950
chr4	76995329	76995329	chr4	76979891	77069890	NM_001204255	3D	SCARB2	950
chr4	76995329	76995329	chr4	76979891	77069890	NM_005506	3D	SCARB2	950
chr5	73974486	73974486	chr5	73970968	73978967	NM_000521	5P2	HEXB	3074
chr5	77645783	77645783	chr5	77600579	77690578	NM_003664	5D	AP3B1	8546
chr5	77645783	77645783	chr5	77600579	77690578	NM_001271769	5D	AP3B1	8546
chr5	78041975	78041975	chr5	77973036	78063035	NM_000046	3D	ARSB	411
chr5	78041975	78041975	chr5	78011333	78101332	NM_198709	3D	ARSB	411
chr6	160581910	160581910	chr6	160537583	160627582	NM_000876	3D	IGF2R	3482
chr6	160625977	160625977	chr6	160537583	160627582	NM_000876	3D	IGF2R	3482
chr7	138573470	138573470	chr7	138492941	138582940	NM_020632	5D	ATP6V0A4	50617
chr7	138573470	138573470	chr7	138492941	138582940	NM_130840	5D	ATP6V0A4	50617
chr7	138580905	138580905	chr7	138492941	138582940	NM_020632	5D	ATP6V0A4	50617
chr7	138580905	138580905	chr7	138492941	138582940	NM_130840	5D	ATP6V0A4	50617
chr9	90390558	90390558	chr9	90356384	90446383	NM_001912	3D	CTSL1	1514
chr9	90390558	90390558	chr9	90356384	90446383	NM_001257973	3D	CTSL1	1514
chr9	90390558	90390558	chr9	90356384	90446383	NM_145918	3D	CTSL1	1514
chr9	90390558	90390558	chr9	90356384	90446383	NM_001257971	3D	CTSL1	1514
chr9	90390558	90390558	chr9	90356384	90446383	NM_001257972	3D	CTSL1	1514
chr9	90403093	90403093	chr9	90356384	90446383	NM_001912	3D	CTSL1	1514
chr9	90403093	90403093	chr9	90356384	90446383	NM_001257973	3D	CTSL1	1514
chr9	90403093	90403093	chr9	90356384	90446383	NM_145918	3D	CTSL1	1514
chr9	90403093	90403093	chr9	90356384	90446383	NM_001257971	3D	CTSL1	1514
chr9	90403093	90403093	chr9	90356384	90446383	NM_001257972	3D	CTSL1	1514
chr12	9049232	9049232	chr12	8992956	9082955	NM_001207024	3D	M6PR	4074
chr12	9049232	9049232	chr12	8992956	9082955	NM_002355	3D	M6PR	4074
chr12	124336803	124336803	chr12	124256301	124346300	NM_012463	3D	ATP6V0A2	23545
chr16	1481019	1481019	chr16	1423352	1513351	NM_032520	3D	GNPTG	84572
chr16	1495299	1495299	chr16	1423352	1513351	NM_032520	3D	GNPTG	84572
chr16	1499376	1499376	chr16	1423352	1513351	NM_032520	3D	GNPTG	84572
chr16	88807337	88807337	chr16	88780141	88870140	NM_000512	3D	GALNS	2588
chr17	3591821	3591821	chr17	3576397	3666396	NM_001031681	3D	CTNS	1497
chr17	3591821	3591821	chr17	3576397	3666396	NM_004937	3D	CTNS	1497
chr19	2238666	2238666	chr19	2161556	2251555	NM_001261826	5D	AP3D1	8943
chr19	2238666	2238666	chr19	2161556	2251555	NM_003938	5D	AP3D1	8943
chr19	7635688	7635688	chr19	7608895	7698894	NM_020533	3D	MCOLN1	57192
chr19	7666116	7666116	chr19	7608895	7698894	NM_020533	3D	MCOLN1	57192
