Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	183913539	183913539	chr1	183913457	183914564	NM_015101	INTRON3	COLGALT2	23127
chr1	184002331	184002331	chr1	183947654	184006227	NM_015101	INTRON11	COLGALT2	23127
chr3	4444710	4444710	chr3	4368949	4458948	NR_024022	3D	SETMAR	6419
chr3	4444710	4444710	chr3	4366086	4456085	NM_001276325	3D	SETMAR	6419
chr3	4444710	4444710	chr3	4368949	4458948	NM_001243723	3D	SETMAR	6419
chr3	4444710	4444710	chr3	4368949	4458948	NM_006515	3D	SETMAR	6419
chr3	4444710	4444710	chr3	4368949	4458948	NR_075073	3D	SETMAR	6419
chr6	160210060	160210060	chr6	160202087	160210086	NM_005891	3P2	ACAT2	39
chr6	160224345	160224345	chr6	160210087	160300086	NM_005891	3D	ACAT2	39
chr6	160229329	160229329	chr6	160210087	160300086	NM_005891	3D	ACAT2	39
chr10	50913006	50913006	chr10	50842686	50932685	NM_001143997	3D	OGDHL	55753
chr10	50913006	50913006	chr10	50842686	50932685	NM_001143996	3D	OGDHL	55753
chr10	50913006	50913006	chr10	50842686	50932685	NM_018245	3D	OGDHL	55753
chr11	118231583	118231583	chr11	118207204	118297203	NM_005933	5D	MLL	4297
chr11	118231583	118231583	chr11	118207204	118297203	NM_001197104	5D	MLL	4297
chr12	49390676	49390676	chr12	49312757	49402756	NM_003482	3D	MLL2	8085
chr12	49398861	49398861	chr12	49312757	49402756	NM_003482	3D	MLL2	8085
chr12	49422093	49422093	chr12	49421924	49422609	NM_003482	INTRON9	MLL2	8085
chr19	2238666	2238666	chr19	2234577	2242576	NM_032482	3P2	DOT1L	84444
chr19	17760939	17760939	chr19	17703965	17793964	NM_024656	3D	COLGALT1	79709
