Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	42876422	42876422	chr1	42822172	42912171	NM_001077447	5D	PPCS	79717
chr1	42876422	42876422	chr1	42822172	42912171	NM_024664	5D	PPCS	79717
chr1	97533596	97533596	chr1	97533299	97541298	NM_000110	3P2	DPYD	1806
chr1	98056574	98056574	chr1	98039526	98058772	NM_000110	INTRON13	DPYD	1806
chr1	98060480	98060480	chr1	98058943	98060613	NM_000110	INTRON14	DPYD	1806
chr1	98080307	98080307	chr1	98060722	98144649	NM_000110	INTRON15	DPYD	1806
chr5	167913602	167913602	chr5	167882627	167972626	NM_024594	3D	PANK3	79646
chr5	167976668	167976668	chr5	167972627	167980626	NM_024594	3P2	PANK3	79646
chr5	168029261	168029261	chr5	168016614	168106613	NM_024594	5D	PANK3	79646
chr19	49206984	49206984	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49206984	49206984	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49206984	49206984	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49206984	49206984	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
