Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	172324929	172324929	chr1	172292480	172348156	NM_015569	INTRON17	DNM3	26052
chr1	172324929	172324929	chr1	172277979	172348156	NM_001136127	INTRON16	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_015569	INTRON18	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_001136127	INTRON17	DNM3	26052
chr3	141668452	141668452	chr3	141655382	141745381	NM_001679	3D	ATP1B3	483
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122742	INTRON5	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122741	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122740	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_000125	INTRON3	ESR1	2099
chr13	33506378	33506378	chr13	33490570	33580569	NM_004795	5D	KL	9365
chr16	4245692	4245692	chr16	4176186	4266185	NM_001116	5D	ADCY9	115
chr17	7639748	7639748	chr17	7571089	7661088	NM_001678	3D	ATP1B2	482
chr17	33864706	33864706	chr17	33814281	33904280	NM_001282	5D	AP2B1	163
chr17	33864706	33864706	chr17	33814281	33904280	NM_001030006	5D	AP2B1	163
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
