Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	3597016	3597016	chr1	3507235	3597234	NM_001204189	5D	TP73	7161
chr1	3597016	3597016	chr1	3507235	3597234	NM_001126241	5D	TP73	7161
chr1	3597016	3597016	chr1	3507235	3597234	NM_001126242	5D	TP73	7161
chr1	3597016	3597016	chr1	3507235	3597234	NM_001126240	5D	TP73	7161
chr1	3597016	3597016	chr1	3507235	3597234	NM_001204190	5D	TP73	7161
chr1	3597016	3597016	chr1	3507235	3597234	NM_001204191	5D	TP73	7161
chr1	3597016	3597016	chr1	3514609	3604608	NM_001204192	5D	TP73	7161
chr1	3597016	3597016	chr1	3569205	3598895	NM_001204188	INTRON1	TP73	7161
chr1	3597016	3597016	chr1	3569205	3598895	NM_005427	INTRON1	TP73	7161
chr1	3597016	3597016	chr1	3569205	3598895	NM_001204186	INTRON1	TP73	7161
chr1	3597016	3597016	chr1	3569205	3598895	NM_001204187	INTRON1	TP73	7161
chr1	3597016	3597016	chr1	3569205	3598895	NM_001204185	INTRON1	TP73	7161
chr1	3597016	3597016	chr1	3569205	3598895	NM_001204184	INTRON1	TP73	7161
chr1	172673321	172673321	chr1	172646012	172736011	NM_000639	3D	FASLG	356
chr5	56036981	56036981	chr5	56010899	56100898	NM_005921	5D	MAP3K1	4214
chr5	110596685	110596685	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr5	110601041	110601041	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr5	149575122	149575122	chr5	149499053	149589052	NM_171825	3D	CAMK2A	815
chr5	149575122	149575122	chr5	149499053	149589052	NM_015981	3D	CAMK2A	815
chr5	179564140	179564140	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179573027	179663026	NM_001135044	3D	MAPK9	5601
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr9	91848677	91848677	chr9	91803682	91893681	NM_016848	5D	SHC3	53358
chr9	91864232	91864232	chr9	91803682	91893681	NM_016848	5D	SHC3	53358
chr10	5621627	5621627	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5621627	5621627	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr10	5624368	5624368	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5624368	5624368	chr10	5578225	5668224	NM_005185	3D	CALML3	810
