Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr3	4444710	4444710	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4444710	4444710	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4444710	4444710	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr5	137722821	137722821	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137722821	137722821	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	137754694	137754694	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137754694	137754694	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	137759009	137759009	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137759009	137759009	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	137765758	137765758	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137765758	137765758	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	149575122	149575122	chr5	149499053	149589052	NM_171825	3D	CAMK2A	815
chr5	149575122	149575122	chr5	149499053	149589052	NM_015981	3D	CAMK2A	815
chr5	159880355	159880355	chr5	159865746	159955745	NM_004219	3D	PTTG1	9232
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr9	104359260	104359260	chr9	104357283	104359282	NM_147180	5P1	PPP3R2	5535
chr9	115983539	115983539	chr9	115929289	116019288	NM_139286	3D	CDC26	246184
chr10	5621627	5621627	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5621627	5621627	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr10	5624368	5624368	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5624368	5624368	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr11	64772544	64772544	chr11	64711950	64801949	NM_006244	3D	PPP2R5B	5526
chr14	90917191	90917191	chr14	90884619	90974618	NM_006888	3D	CALM1	801
chr14	90930367	90930367	chr14	90884619	90974618	NM_006888	3D	CALM1	801
chr15	99498084	99498084	chr15	99491937	99500288	NM_000875	INTRON20	IGF1R	3480
chr15	99500073	99500073	chr15	99491937	99500288	NM_000875	INTRON20	IGF1R	3480
chr16	4245692	4245692	chr16	4176186	4266185	NM_001116	5D	ADCY9	115
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr19	30325255	30325255	chr19	30325215	30415214	NM_001238	3D	CCNE1	898
chrX	20371064	20371064	chrX	20294750	20384749	NM_004586	5D	RPS6KA3	6197
chrX	83239759	83239759	chrX	83213353	83303352	NM_014496	3D	RPS6KA6	27330
