Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr5	149310446	149310446	chr5	149301272	149310589	NM_000440	INTRON18	PDE6A	5145
chr6	42157816	42157816	chr6	42156469	42162350	NM_002098	INTRON3	GUCA1B	2979
chr6	42157816	42157816	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42164269	42164269	chr6	42162694	42164693	NM_002098	5P1	GUCA1B	2979
chr6	42164269	42164269	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42189847	42189847	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42189847	42189847	chr6	42172694	42262693	NM_002098	5D	GUCA1B	2979
chr6	42190445	42190445	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42190445	42190445	chr6	42172694	42262693	NM_002098	5D	GUCA1B	2979
chr7	80167253	80167253	chr7	80151242	80241241	NM_001102386	5D	GNAT3	346562
chr10	5621627	5621627	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5621627	5621627	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr10	5624368	5624368	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5624368	5624368	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr14	90917191	90917191	chr14	90884619	90974618	NM_006888	3D	CALM1	801
chr14	90930367	90930367	chr14	90884619	90974618	NM_006888	3D	CALM1	801
chr17	7979462	7979462	chr17	7933658	8023657	NM_000180	3D	GUCY2D	3000
