Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr3	127435190	127435190	chr3	127351278	127441277	NM_004526	3D	MCM2	4171
chr3	127435190	127435190	chr3	127351278	127441277	NR_073375	3D	MCM2	4171
chr3	141668452	141668452	chr3	141663269	141671537	NM_001178141	EXON1	TFDP2	7029
chr3	141668452	141668452	chr3	141663269	141671537	NM_001178140	EXON1	TFDP2	7029
chr3	141668452	141668452	chr3	141663269	141671537	NM_001178139	EXON1	TFDP2	7029
chr3	141668452	141668452	chr3	141663269	141671537	NM_006286	EXON1	TFDP2	7029
chr3	141668452	141668452	chr3	141663269	141671537	NM_001178138	EXON1	TFDP2	7029
chr3	141668452	141668452	chr3	141663269	141671537	NM_001178142	EXON1	TFDP2	7029
chr3	141870907	141870907	chr3	141870386	141878385	NM_001178139	5P2	TFDP2	7029
chr3	141870907	141870907	chr3	141870386	141878385	NM_001178138	5P2	TFDP2	7029
chr5	137722821	137722821	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137722821	137722821	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	137754694	137754694	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137754694	137754694	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	137759009	137759009	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137759009	137759009	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	137765758	137765758	chr5	137677516	137767515	NM_022809	5D	CDC25C	995
chr5	137765758	137765758	chr5	137677516	137767515	NM_001790	5D	CDC25C	995
chr5	159880355	159880355	chr5	159865746	159955745	NM_004219	3D	PTTG1	9232
chr6	20408918	20408918	chr6	20402856	20480075	NM_001949	INTRON1	E2F3	1871
chr6	20408918	20408918	chr6	20404063	20480075	NM_001243076	INTRON1	E2F3	1871
chr6	20511885	20511885	chr6	20503945	20593944	NM_001949	3D	E2F3	1871
chr6	20511885	20511885	chr6	20503945	20593944	NM_001243076	3D	E2F3	1871
chr9	115983539	115983539	chr9	115929289	116019288	NM_139286	3D	CDC26	246184
chr11	2933064	2933064	chr11	2916995	3006994	NM_001122631	5D	CDKN1C	1028
chr11	2933064	2933064	chr11	2916995	3006994	NM_001122630	5D	CDKN1C	1028
chr11	2933064	2933064	chr11	2916995	3006994	NM_000076	5D	CDKN1C	1028
chr11	9648720	9648720	chr11	9621313	9711312	NM_001143976	3D	WEE1	7465
chr11	9648720	9648720	chr11	9621313	9711312	NM_003390	3D	WEE1	7465
chr11	69362413	69362413	chr11	69355872	69445871	NM_053056	5D	CCND1	595
chr11	69378832	69378832	chr11	69355872	69445871	NM_053056	5D	CCND1	595
chr11	69384850	69384850	chr11	69355872	69445871	NM_053056	5D	CCND1	595
chr11	69526787	69526787	chr11	69479242	69569241	NM_053056	3D	CCND1	595
chr12	4388270	4388270	chr12	4388085	4398006	NM_001759	INTRON3	CCND2	894
chr17	7639748	7639748	chr17	7588811	7678810	NM_001276698	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001126116	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001126115	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001276699	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001126117	5D	TP53	7157
chr17	7639748	7639748	chr17	7588811	7678810	NM_001276697	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_000546	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126112	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126114	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276760	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126113	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276696	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276695	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001276761	5D	TP53	7157
chr17	7639748	7639748	chr17	7600868	7690867	NM_001126118	5D	TP53	7157
chr19	3448693	3448693	chr19	3406294	3496293	NM_016263	5D	FZR1	51343
chr19	3448693	3448693	chr19	3422953	3512952	NM_001136198	5D	FZR1	51343
chr19	3448693	3448693	chr19	3422953	3512952	NM_001136197	5D	FZR1	51343
chr19	30325255	30325255	chr19	30325215	30415214	NM_001238	3D	CCNE1	898
chr22	35917545	35917545	chr22	35830495	35920494	NM_006739	3D	MCM5	4174
