Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	74847454	74847454	chr2	74781354	74871353	NM_001271661	5D	SEMA4F	10505
chr2	74847454	74847454	chr2	74781354	74871353	NM_004263	5D	SEMA4F	10505
chr2	74847454	74847454	chr2	74781354	74871353	NM_001271662	5D	SEMA4F	10505
chr2	74847454	74847454	chr2	74781354	74871353	NR_073399	5D	SEMA4F	10505
chr2	74847454	74847454	chr2	74781354	74871353	NR_073398	5D	SEMA4F	10505
chr2	233872407	233872407	chr2	233802861	233892860	NM_001114090	5D	NGEF	25791
chr2	233872407	233872407	chr2	233839674	233877776	NM_019850	INTRON14	NGEF	25791
chr3	78650559	78650559	chr3	78649459	78655881	NM_002941	INTRON2	ROBO1	6091
chr3	78650559	78650559	chr3	78649459	78655881	NM_001145845	INTRON2	ROBO1	6091
chr3	78650559	78650559	chr3	78649459	78655881	NM_133631	INTRON2	ROBO1	6091
chr3	89131338	89131338	chr3	89056673	89146672	NM_005233	5D	EPHA3	2042
chr3	89131338	89131338	chr3	89056673	89146672	NM_182644	5D	EPHA3	2042
chr3	97355028	97355028	chr3	97329698	97356715	NM_173655	INTRON11	EPHA6	285220
chr3	97355028	97355028	chr3	97329698	97356715	NM_001080448	INTRON13	EPHA6	285220
chr3	134437954	134437954	chr3	134414098	134504097	NM_004441	5D	EPHB1	2047
chr3	134634317	134634317	chr3	134514531	134644656	NM_004441	INTRON1	EPHB1	2047
chr3	134892485	134892485	chr3	134885848	134898700	NM_004441	INTRON9	EPHB1	2047
chr3	184188502	184188502	chr3	184179586	184269585	NM_004443	5D	EPHB3	2049
chr4	20214276	20214276	chr4	20155234	20245233	NM_004787	5D	SLIT2	9353
chr4	20391614	20391614	chr4	20270504	20469373	NM_004787	INTRON4	SLIT2	9353
chr5	106946055	106946055	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106958957	106958957	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106960823	106960823	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106971567	106971567	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106982559	106982559	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	115811219	115811219	chr5	115808789	115811239	NM_020796	INTRON3	SEMA6A	57556
chr5	148631251	148631251	chr5	148630982	148631762	NM_014945	INTRON21	ABLIM3	22885
chr5	168029261	168029261	chr5	167988737	168078736	NM_001271946	3D	SLIT3	6586
chr5	168029261	168029261	chr5	167988737	168078736	NM_003062	3D	SLIT3	6586
chr6	93901015	93901015	chr6	93849739	93939738	NM_004440	3D	EPHA7	2045
chr7	82980680	82980680	chr7	82893221	82983220	NM_012431	3D	SEMA3E	9723
chr7	82980680	82980680	chr7	82893221	82983220	NM_001178129	3D	SEMA3E	9723
chr7	82986169	82986169	chr7	82983221	82991220	NM_012431	3P2	SEMA3E	9723
chr7	82986169	82986169	chr7	82983221	82991220	NM_001178129	3P2	SEMA3E	9723
chr7	83499271	83499271	chr7	83487658	83577657	NM_006080	3D	SEMA3A	10371
chr7	83631375	83631375	chr7	83631362	83634653	NM_006080	INTRON6	SEMA3A	10371
chr8	26437075	26437075	chr8	26372195	26439483	NM_001197293	INTRON1	DPYSL2	1808
chr8	26437075	26437075	chr8	26435809	26439483	NM_001386	INTRON1	DPYSL2	1808
chr8	26437075	26437075	chr8	26436049	26439483	NM_001244604	INTRON1	DPYSL2	1808
chr9	91906138	91906138	chr9	91892151	91982150	NM_006378	3D	SEMA4D	10507
chr9	91906138	91906138	chr9	91875705	91965704	NM_001142287	3D	SEMA4D	10507
chr9	104359260	104359260	chr9	104357283	104359282	NM_147180	5P1	PPP3R2	5535
chr15	48143002	48143002	chr15	48067677	48157676	NM_024966	3D	SEMA6D	80031
chr15	48143002	48143002	chr15	48076420	48166419	NM_153618	3D	SEMA6D	80031
chr15	48143002	48143002	chr15	48076420	48166419	NM_001198999	3D	SEMA6D	80031
chr15	48143002	48143002	chr15	48076420	48166419	NM_153617	3D	SEMA6D	80031
chr15	48143002	48143002	chr15	48076420	48166419	NM_153619	3D	SEMA6D	80031
chr15	48143002	48143002	chr15	48076420	48166419	NM_153616	3D	SEMA6D	80031
chr15	48143002	48143002	chr15	48076420	48166419	NM_020858	3D	SEMA6D	80031
chr15	74622532	74622532	chr15	74601629	74691628	NM_001146029	3D	SEMA7A	8482
chr15	74622532	74622532	chr15	74601629	74691628	NM_001146030	3D	SEMA7A	8482
chr15	74622532	74622532	chr15	74601629	74691628	NM_003612	3D	SEMA7A	8482
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr16	69530756	69530756	chr16	69499868	69589867	NM_001113178	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_138714	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_006599	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_173214	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_138713	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_173215	5D	NFAT5	10725
chr17	7639748	7639748	chr17	7624693	7714692	NM_001406	3D	EFNB3	1949
chr19	1339057	1339057	chr19	1311429	1401428	NM_001405	3D	EFNA2	1943
chr19	4555309	4555309	chr19	4555107	4555484	NM_032108	INTRON10	SEMA6B	10501
chr19	4585170	4585170	chr19	4569771	4659770	NM_032108	5D	SEMA6B	10501
chr20	50183239	50183239	chr20	50169258	50259257	NM_001258296	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_012340	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_001258297	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258295	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_173091	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258292	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258294	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001136021	5P2	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_001258296	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_012340	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_001258297	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_173091	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258295	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258292	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258294	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001136021	5D	NFATC2	4773
