Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	21927847	21927847	chr1	21914905	22004904	NM_001177520	3D	ALPL	249
chr1	21927847	21927847	chr1	21914905	22004904	NM_001127501	3D	ALPL	249
chr1	21927847	21927847	chr1	21914905	22004904	NM_000478	3D	ALPL	249
chr1	40426921	40426921	chr1	40359177	40449176	NM_017646	5D	TRIT1	54802
chr1	42876422	42876422	chr1	42822172	42912171	NM_001077447	5D	PPCS	79717
chr1	42876422	42876422	chr1	42822172	42912171	NM_024664	5D	PPCS	79717
chr1	53515100	53515100	chr1	53469904	53559903	NM_001007098	3D	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_002979	INTRON15	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001193599	INTRON14	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001193600	INTRON14	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001007100	INTRON4	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001193617	INTRON14	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001007250	INTRON3	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001007099	INTRON4	SCP2	6342
chr1	77850776	77850776	chr1	77806253	77876664	NM_012093	INTRON6	AK5	26289
chr1	77850776	77850776	chr1	77806253	77876664	NM_174858	INTRON6	AK5	26289
chr1	89546802	89546802	chr1	89468643	89558642	NM_001008661	5D	CCBL2	56267
chr1	89546802	89546802	chr1	89468643	89558642	NM_001008662	5D	CCBL2	56267
chr1	95470810	95470810	chr1	95448862	95492683	NM_144988	INTRON1	ALG14	199857
chr1	95630657	95630657	chr1	95548507	95638506	NM_144988	5D	ALG14	199857
chr1	97533596	97533596	chr1	97533299	97541298	NM_000110	3P2	DPYD	1806
chr1	98056574	98056574	chr1	98039526	98058772	NM_000110	INTRON13	DPYD	1806
chr1	98060480	98060480	chr1	98058943	98060613	NM_000110	INTRON14	DPYD	1806
chr1	98080307	98080307	chr1	98060722	98144649	NM_000110	INTRON15	DPYD	1806
chr1	111692439	111692439	chr1	111690675	111702000	NM_006090	INTRON2	CEPT1	10390
chr1	111692439	111692439	chr1	111690675	111702000	NM_001007794	INTRON2	CEPT1	10390
chr1	112021028	112021028	chr1	112014525	112104524	NM_001688	3D	ATP5F1	515
chr1	119837301	119837301	chr1	119811401	119901400	NM_016527	5D	HAO2	51179
chr1	119837301	119837301	chr1	119811401	119901400	NM_001005783	5D	HAO2	51179
chr1	172324929	172324929	chr1	172310596	172400595	NM_153747	3D	PIGC	5279
chr1	172324929	172324929	chr1	172310596	172400595	NM_002642	3D	PIGC	5279
chr1	172353470	172353470	chr1	172310596	172400595	NM_153747	3D	PIGC	5279
chr1	172353470	172353470	chr1	172310596	172400595	NM_002642	3D	PIGC	5279
chr1	183184847	183184847	chr1	183117371	183207370	NM_170706	3D	NMNAT2	23057
chr1	183184847	183184847	chr1	183117371	183207370	NM_015039	3D	NMNAT2	23057
chr1	183188061	183188061	chr1	183117371	183207370	NM_170706	3D	NMNAT2	23057
chr1	183188061	183188061	chr1	183117371	183207370	NM_015039	3D	NMNAT2	23057
chr1	183241261	183241261	chr1	183230438	183247686	NM_170706	INTRON3	NMNAT2	23057
chr1	183241261	183241261	chr1	183230438	183247686	NM_015039	INTRON3	NMNAT2	23057
chr1	230238820	230238820	chr1	230203153	230313962	NM_004481	INTRON1	GALNT2	2590
chr2	30938937	30938937	chr2	30877091	30967090	NM_182551	3D	LCLAT1	253558
chr2	30938937	30938937	chr2	30877091	30967090	NM_001002257	3D	LCLAT1	253558
chr2	30957325	30957325	chr2	30877091	30967090	NM_182551	3D	LCLAT1	253558
chr2	30957325	30957325	chr2	30877091	30967090	NM_001002257	3D	LCLAT1	253558
chr2	46639625	46639625	chr2	46638985	46728984	NM_080653	3D	ATP6V1E2	90423
chr2	106693141	106693141	chr2	106609758	106699757	NM_001253875	3D	UXS1	80146
chr2	106693141	106693141	chr2	106609758	106699757	NR_045607	3D	UXS1	80146
chr2	106693141	106693141	chr2	106609758	106699757	NM_025076	3D	UXS1	80146
chr2	106693141	106693141	chr2	106609758	106699757	NM_001253876	3D	UXS1	80146
chr2	107324498	107324498	chr2	107318055	107408054	NM_001142351	3D	ST6GAL2	84620
chr2	107324498	107324498	chr2	107318055	107408054	NM_032528	3D	ST6GAL2	84620
chr2	169853632	169853632	chr2	169776510	169866509	NM_021176	3D	G6PC2	57818
chr2	169853632	169853632	chr2	169776510	169866509	NM_001081686	3D	G6PC2	57818
chr2	169853632	169853632	chr2	169823544	169913543	NM_199204	5D	DHRS9	10170
chr2	169853632	169853632	chr2	169821298	169911297	NM_005771	5D	DHRS9	10170
chr2	169853632	169853632	chr2	169829084	169919083	NM_001142270	5D	DHRS9	10170
chr2	169853632	169853632	chr2	169837616	169927615	NM_001142271	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169823544	169913543	NM_199204	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169821298	169911297	NM_005771	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169829084	169919083	NM_001142270	5D	DHRS9	10170
chr2	169889071	169889071	chr2	169837616	169927615	NM_001142271	5D	DHRS9	10170
chr2	171666996	171666996	chr2	171663199	171671198	NM_000817	5P2	GAD1	2571
chr2	171666996	171666996	chr2	171663199	171671198	NM_013445	5P2	GAD1	2571
chr2	219497927	219497927	chr2	219497035	219498326	NM_032726	INTRON10	PLCD4	84812
chr2	233398214	233398214	chr2	233334742	233424741	NM_001631	3D	ALPI	248
chr3	16164694	16164694	chr3	16116183	16206182	NM_054110	5D	GALNT15	117248
chr3	37952593	37952593	chr3	37948986	38038985	NR_024071	3D	PLCD1	5333
chr3	37952593	37952593	chr3	37948986	38038985	NM_001130964	3D	PLCD1	5333
chr3	37952593	37952593	chr3	37948986	38038985	NM_006225	3D	PLCD1	5333
chr3	37961682	37961682	chr3	37948986	38038985	NR_024071	3D	PLCD1	5333
chr3	37961682	37961682	chr3	37948986	38038985	NM_001130964	3D	PLCD1	5333
chr3	37961682	37961682	chr3	37948986	38038985	NM_006225	3D	PLCD1	5333
chr3	37962689	37962689	chr3	37948986	38038985	NR_024071	3D	PLCD1	5333
chr3	37962689	37962689	chr3	37948986	38038985	NM_001130964	3D	PLCD1	5333
chr3	37962689	37962689	chr3	37948986	38038985	NM_006225	3D	PLCD1	5333
chr3	37969438	37969438	chr3	37948986	38038985	NR_024071	3D	PLCD1	5333
chr3	37969438	37969438	chr3	37948986	38038985	NM_001130964	3D	PLCD1	5333
chr3	37969438	37969438	chr3	37948986	38038985	NM_006225	3D	PLCD1	5333
chr3	37974932	37974932	chr3	37948986	38038985	NR_024071	3D	PLCD1	5333
