Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	112021028	112021028	chr1	112014525	112104524	NM_001688	3D	ATP5F1	515
chr2	74847454	74847454	chr2	74770683	74860682	NM_013247	3D	HTRA2	27429
chr2	74847454	74847454	chr2	74770683	74860682	NM_145074	3D	HTRA2	27429
chr5	1477230	1477230	chr5	1455543	1545542	NM_001044	5D	SLC6A3	6531
chr5	85911653	85911653	chr5	85903783	85911782	NM_001867	5P2	COX7C	1350
chr6	162363958	162363958	chr6	162206940	162394332	NM_013988	INTRON6	PARK2	5071
chr6	162363958	162363958	chr6	162206940	162394332	NM_013987	INTRON6	PARK2	5071
chr6	162363958	162363958	chr6	162206940	162394332	NM_004562	INTRON6	PARK2	5071
chr11	47600437	47600437	chr11	47598561	47600560	NM_004551	5P1	NDUFS3	4722
chr12	95285338	95285338	chr12	95265103	95355102	NM_018838	3D	NDUFA12	55967
chr12	95285338	95285338	chr12	95265103	95355102	NM_001258338	3D	NDUFA12	55967
chr17	4316477	4316477	chr17	4279969	4369968	NM_003342	5D	UBE2G1	7326
chr19	1339057	1339057	chr19	1254824	1344823	NM_001687	3D	ATP5D	513
chr19	1339057	1339057	chr19	1254824	1344823	NM_001001975	3D	ATP5D	513
chr19	1339057	1339057	chr19	1283882	1373881	NM_024407	5D	NDUFS7	374291
chr19	29606360	29606360	chr19	29598166	29688165	NM_006003	3D	UQCRFS1	7386
chr21	35239086	35239086	chr21	35175756	35265755	NM_001697	3D	ATP5O	539
chr21	35275240	35275240	chr21	35273756	35275755	NM_001697	3P1	ATP5O	539
chr21	35311556	35311556	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35322689	35322689	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35336883	35336883	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35354024	35354024	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr21	35366933	35366933	chr21	35298158	35388157	NM_001697	5D	ATP5O	539
chr22	19733810	19733810	chr22	19720845	19810844	NM_002688	3D	SEPT5	5413
chr22	19733810	19733810	chr22	19720845	19810844	NM_001009939	3D	SEPT5	5413
