Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	225434444	225434444	chr2	225400358	225449659	NM_001257197	INTRON14	CUL3	8452
chr2	225434444	225434444	chr2	225422573	225449659	NM_003590	INTRON15	CUL3	8452
chr2	225434444	225434444	chr2	225434405	225434541	NM_001257198	EXON16	CUL3	8452
chr3	23204023	23204023	chr3	23144783	23234782	NM_152653	5D	UBE2E2	7325
chr3	23208007	23208007	chr3	23144783	23234782	NM_152653	5D	UBE2E2	7325
chr5	56036981	56036981	chr5	56010899	56100898	NM_005921	5D	MAP3K1	4214
chr6	162363958	162363958	chr6	162206940	162394332	NM_013988	INTRON6	PARK2	5071
chr6	162363958	162363958	chr6	162206940	162394332	NM_013987	INTRON6	PARK2	5071
chr6	162363958	162363958	chr6	162206940	162394332	NM_004562	INTRON6	PARK2	5071
chr8	22849421	22849421	chr8	22843360	22851359	NM_001160037	5P2	RHOBTB2	23221
chr8	22849421	22849421	chr8	22845076	22849579	NM_001160036	INTRON1	RHOBTB2	23221
chr8	22849421	22849421	chr8	22847091	22855090	NM_015178	5P2	RHOBTB2	23221
chr9	115983539	115983539	chr9	115929289	116019288	NM_139286	3D	CDC26	246184
chr10	69905299	69905299	chr10	69845103	69935102	NM_022079	5D	HERC4	26091
chr10	69905299	69905299	chr10	69845103	69935102	NM_015601	5D	HERC4	26091
chr11	118231583	118231583	chr11	118230389	118235753	NM_001204077	INTRON1	UBE4A	9354
chr11	118231583	118231583	chr11	118230389	118235753	NM_004788	INTRON1	UBE4A	9354
chr11	119218529	119218529	chr11	119188859	119278858	NM_005188	3D	CBL	867
chr11	119219123	119219123	chr11	119188859	119278858	NM_005188	3D	CBL	867
chr11	119235403	119235403	chr11	119188859	119278858	NM_005188	3D	CBL	867
chr15	25595811	25595811	chr15	25585375	25599498	NM_130838	INTRON2	UBE3A	7337
chr15	25595811	25595811	chr15	25585375	25599498	NM_130839	INTRON2	UBE3A	7337
chr15	25595811	25595811	chr15	25585375	25599498	NM_000462	INTRON2	UBE3A	7337
chr16	633353	633353	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr16	637211	637211	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr16	645967	645967	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr16	671681	671681	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr17	4316477	4316477	chr17	4279969	4369968	NM_003342	5D	UBE2G1	7326
chr17	57050364	57050364	chr17	56975560	57065559	NM_015294	3D	TRIM37	4591
chr17	57050364	57050364	chr17	57049999	57057998	NM_001005207	3P2	TRIM37	4591
chr17	74326552	74326552	chr17	74285612	74375611	NM_022066	3D	UBE2O	63893
chr17	74330637	74330637	chr17	74285612	74375611	NM_022066	3D	UBE2O	63893
chr17	74519373	74519373	chr17	74459288	74549287	NM_022066	5D	UBE2O	63893
chr19	495721	495721	chr19	431732	521731	NM_004359	5D	CDC34	997
chr19	3448693	3448693	chr19	3406294	3496293	NM_016263	5D	FZR1	51343
chr19	3448693	3448693	chr19	3422953	3512952	NM_001136198	5D	FZR1	51343
chr19	3448693	3448693	chr19	3422953	3512952	NM_001136197	5D	FZR1	51343
