Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	203192136	203192136	chr1	203174663	203264662	NM_006763	5D	BTG2	7832
chr1	203336807	203336807	chr1	203288729	203378728	NM_006763	3D	BTG2	7832
chr2	219497927	219497927	chr2	219468578	219558577	NM_001271635	3D	RQCD1	9125
chr2	219497927	219497927	chr2	219471158	219561157	NM_001271634	3D	RQCD1	9125
chr2	219497927	219497927	chr2	219471158	219561157	NM_005444	3D	RQCD1	9125
chr2	219497927	219497927	chr2	219471158	219561157	NR_073390	3D	RQCD1	9125
chr3	153901241	153901241	chr3	153893456	153983455	NM_001114397	3D	DHX36	170506
chr3	153901241	153901241	chr3	153893456	153983455	NM_020865	3D	DHX36	170506
chr3	153949974	153949974	chr3	153893456	153983455	NM_001114397	3D	DHX36	170506
chr3	153949974	153949974	chr3	153893456	153983455	NM_020865	3D	DHX36	170506
chr5	137797379	137797379	chr5	137790570	137880569	NM_004134	3D	HSPA9	3313
chr5	137802403	137802403	chr5	137790570	137880569	NM_004134	3D	HSPA9	3313
chr5	137805651	137805651	chr5	137790570	137880569	NM_004134	3D	HSPA9	3313
chr5	137822865	137822865	chr5	137790570	137880569	NM_004134	3D	HSPA9	3313
chr5	137834138	137834138	chr5	137790570	137880569	NM_004134	3D	HSPA9	3313
chr7	32476928	32476928	chr7	32424944	32514943	NR_024466	3D	LSM5	23658
chr7	32476928	32476928	chr7	32424944	32514943	NM_012322	3D	LSM5	23658
chr7	32476928	32476928	chr7	32424944	32514943	NM_001130710	3D	LSM5	23658
chr7	32476928	32476928	chr7	32424944	32514943	NM_001139499	3D	LSM5	23658
chr8	17036260	17036260	chr8	16986739	17076738	NM_013354	3D	CNOT7	29883
chr8	17036260	17036260	chr8	16989021	17079020	NM_054026	3D	CNOT7	29883
chr8	17143245	17143245	chr8	17114387	17204386	NM_013354	5D	CNOT7	29883
chr8	17143245	17143245	chr8	17114387	17204386	NM_054026	5D	CNOT7	29883
chr12	70568237	70568237	chr12	70536809	70626808	NM_001199302	5D	CNOT2	4848
chr12	70568237	70568237	chr12	70536773	70626772	NM_014515	5D	CNOT2	4848
chr12	70568237	70568237	chr12	70537493	70627492	NM_001199303	5D	CNOT2	4848
chr12	70568237	70568237	chr12	70537493	70627492	NR_037615	5D	CNOT2	4848
chr12	70599850	70599850	chr12	70536809	70626808	NM_001199302	5D	CNOT2	4848
chr12	70599850	70599850	chr12	70536773	70626772	NM_014515	5D	CNOT2	4848
chr12	70599850	70599850	chr12	70537493	70627492	NM_001199303	5D	CNOT2	4848
chr12	70599850	70599850	chr12	70537493	70627492	NR_037615	5D	CNOT2	4848
chr12	70627083	70627083	chr12	70626809	70634808	NM_001199302	5P2	CNOT2	4848
chr12	70627083	70627083	chr12	70537493	70627492	NM_001199303	5D	CNOT2	4848
chr12	70627083	70627083	chr12	70537493	70627492	NR_037615	5D	CNOT2	4848
chr12	70627083	70627083	chr12	70626773	70634772	NM_014515	5P2	CNOT2	4848
chr12	70631432	70631432	chr12	70626809	70634808	NM_001199302	5P2	CNOT2	4848
chr12	70631432	70631432	chr12	70626773	70634772	NM_014515	5P2	CNOT2	4848
chr12	70631432	70631432	chr12	70627493	70635492	NM_001199303	5P2	CNOT2	4848
chr12	70631432	70631432	chr12	70627493	70635492	NR_037615	5P2	CNOT2	4848
chr15	78647961	78647961	chr15	78601940	78691939	NM_025234	5D	WDR61	80349
chr15	78666287	78666287	chr15	78601940	78691939	NM_025234	5D	WDR61	80349
chr19	2238666	2238666	chr19	2221519	2311518	NM_016199	3D	LSM7	51690
