Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	85514931	85514931	chr2	85510701	85529605	NM_031283	INTRON4	TCF7L1	83439
chr5	149575122	149575122	chr5	149545422	149635421	NM_002609	5D	PDGFRB	5159
chr6	20408918	20408918	chr6	20402856	20480075	NM_001949	INTRON1	E2F3	1871
chr6	20408918	20408918	chr6	20404063	20480075	NM_001243076	INTRON1	E2F3	1871
chr6	20511885	20511885	chr6	20503945	20593944	NM_001949	3D	E2F3	1871
chr6	20511885	20511885	chr6	20503945	20593944	NM_001243076	3D	E2F3	1871
chr7	28494444	28494444	chr7	28339060	28534522	NM_182899	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28452536	28527791	NM_182898	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28475307	28527791	NM_004904	INTRON1	CREB5	9586
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr10	114670838	114670838	chr10	114610008	114700007	NM_030756	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001146284	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001198529	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001198530	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001198531	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001198528	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001198527	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001198526	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001146283	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001198525	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001146286	5D	TCF7L2	6934
chr10	114670838	114670838	chr10	114610008	114700007	NM_001146274	5D	TCF7L2	6934
