Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr8	59454664	59454664	chr8	59422720	59512719	NM_000780	5D	CYP7A1	1581
chr8	143867904	143867904	chr8	143853772	143943771	NM_001026213	3D	CYP11B1	1584
chr8	143867904	143867904	chr8	143853772	143943771	NM_000497	3D	CYP11B1	1584
chr8	143887956	143887956	chr8	143853772	143943771	NM_001026213	3D	CYP11B1	1584
chr8	143887956	143887956	chr8	143853772	143943771	NM_000497	3D	CYP11B1	1584
chr10	5254145	5254145	chr10	5248360	5254577	NM_001818	INTRON5	AKR1C4	1109
chr10	5261158	5261158	chr10	5260910	5262909	NM_001818	3P1	AKR1C4	1109
chr12	57217357	57217357	chr12	57191574	57281573	NM_003725	3D	HSD17B6	8630
chr12	57231496	57231496	chr12	57191574	57281573	NM_003725	3D	HSD17B6	8630
chr15	74622532	74622532	chr15	74620102	74628101	NM_001099773	3P2	CYP11A1	1583
chr15	74622532	74622532	chr15	74620102	74628101	NM_000781	3P2	CYP11A1	1583
