Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	183184847	183184847	chr1	183124727	183214726	NM_002293	3D	LAMC1	3915
chr1	183184847	183184847	chr1	183184723	183187523	NM_018891	INTRON3	LAMC2	3918
chr1	183184847	183184847	chr1	183184723	183187523	NM_005562	INTRON3	LAMC2	3918
chr1	183188061	183188061	chr1	183124727	183214726	NM_002293	3D	LAMC1	3915
chr1	183188061	183188061	chr1	183187623	183189958	NM_018891	INTRON4	LAMC2	3918
chr1	183188061	183188061	chr1	183187623	183189958	NM_005562	INTRON4	LAMC2	3918
chr1	183241261	183241261	chr1	183220406	183310405	NM_018891	3D	LAMC2	3918
chr1	183241261	183241261	chr1	183224262	183314261	NM_005562	3D	LAMC2	3918
chr3	59884452	59884452	chr3	59738047	59908070	NM_002012	INTRON2	FHIT	2272
chr3	59884452	59884452	chr3	59738047	59908070	NM_001166243	INTRON2	FHIT	2272
chr3	60497850	60497850	chr3	59999878	60522591	NM_002012	INTRON5	FHIT	2272
chr3	60497850	60497850	chr3	59999878	60522591	NM_001166243	INTRON5	FHIT	2272
chr3	60599390	60599390	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60599390	60599390	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr3	60615589	60615589	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60615589	60615589	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr3	60625597	60625597	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60625597	60625597	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr3	60720890	60720890	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60720890	60720890	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr5	52234614	52234614	chr5	52185155	52275154	NR_073103	5D	ITGA2	3673
chr5	52234614	52234614	chr5	52185155	52275154	NR_073107	5D	ITGA2	3673
chr5	52234614	52234614	chr5	52185155	52275154	NR_073105	5D	ITGA2	3673
chr5	52234614	52234614	chr5	52185155	52275154	NM_002203	5D	ITGA2	3673
chr5	52234614	52234614	chr5	52185155	52275154	NR_073104	5D	ITGA2	3673
chr5	52234614	52234614	chr5	52185155	52275154	NR_073106	5D	ITGA2	3673
chr5	52408131	52408131	chr5	52400609	52490608	NR_073104	3D	ITGA2	3673
chr5	52408131	52408131	chr5	52400609	52490608	NR_073107	3D	ITGA2	3673
chr5	52408131	52408131	chr5	52400609	52490608	NM_002203	3D	ITGA2	3673
chr5	52408131	52408131	chr5	52400609	52490608	NR_073103	3D	ITGA2	3673
chr5	52408131	52408131	chr5	52400609	52490608	NR_073105	3D	ITGA2	3673
chr5	52408131	52408131	chr5	52400609	52490608	NR_073106	3D	ITGA2	3673
chr6	20408918	20408918	chr6	20402856	20480075	NM_001949	INTRON1	E2F3	1871
chr6	20408918	20408918	chr6	20404063	20480075	NM_001243076	INTRON1	E2F3	1871
chr6	20511885	20511885	chr6	20503945	20593944	NM_001949	3D	E2F3	1871
chr6	20511885	20511885	chr6	20503945	20593944	NM_001243076	3D	E2F3	1871
chr6	129845906	129845906	chr6	129839710	129847709	NM_001079823	3P2	LAMA2	3908
chr6	129845906	129845906	chr6	129839710	129847709	NM_000426	3P2	LAMA2	3908
chr7	107472137	107472137	chr7	107464245	107554244	NM_002291	3D	LAMB1	3912
chr9	91848677	91848677	chr9	91826112	91916111	NM_001827	5D	CKS2	1164
chr9	91864232	91864232	chr9	91826112	91916111	NM_001827	5D	CKS2	1164
chr9	91906138	91906138	chr9	91826112	91916111	NM_001827	5D	CKS2	1164
chr11	69362413	69362413	chr11	69355872	69445871	NM_053056	5D	CCND1	595
chr11	69378832	69378832	chr11	69355872	69445871	NM_053056	5D	CCND1	595
chr11	69384850	69384850	chr11	69355872	69445871	NM_053056	5D	CCND1	595
chr11	69526787	69526787	chr11	69479242	69569241	NM_053056	3D	CCND1	595
chr13	110916818	110916818	chr13	110859630	110949629	NM_001846	5D	COL4A2	1284
