Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	158291538	158291538	chr2	158283278	158373277	NM_145259	3D	ACVR1C	130399
chr2	158291538	158291538	chr2	158283278	158373277	NM_001111033	3D	ACVR1C	130399
chr2	158291538	158291538	chr2	158283278	158373277	NM_001111032	3D	ACVR1C	130399
chr2	158291538	158291538	chr2	158283278	158373277	NM_001111031	3D	ACVR1C	130399
chr2	158315628	158315628	chr2	158283278	158373277	NM_145259	3D	ACVR1C	130399
chr2	158315628	158315628	chr2	158283278	158373277	NM_001111033	3D	ACVR1C	130399
chr2	158315628	158315628	chr2	158283278	158373277	NM_001111032	3D	ACVR1C	130399
chr2	158315628	158315628	chr2	158283278	158373277	NM_001111031	3D	ACVR1C	130399
chr3	184188502	184188502	chr3	184117617	184207616	NM_003741	3D	CHRD	8646
chr6	7735787	7735787	chr6	7727852	7845371	NM_001718	INTRON1	BMP6	654
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr6	55742441	55742441	chr6	55742375	55750374	NM_021073	5P2	BMP5	653
chr15	66928240	66928240	chr15	66900929	66990928	NM_001142861	5D	SMAD6	4091
chr15	66928240	66928240	chr15	66894673	66984672	NR_027654	5D	SMAD6	4091
chr15	66928240	66928240	chr15	66894673	66984672	NM_005585	5D	SMAD6	4091
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr19	2238666	2238666	chr19	2149112	2239111	NM_000479	5D	AMH	268
chr20	55707456	55707456	chr20	55643808	55733807	NM_001719	3D	BMP7	655
