Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr4	100333931	100333931	chr4	100252572	100342571	NM_000668	5D	ADH1B	125
chr4	100333931	100333931	chr4	100283917	100373916	NM_000669	5D	ADH1C	126
chr4	100333931	100333931	chr4	100333417	100334328	NM_000673	EXON1	ADH7	131
chr4	100333931	100333931	chr4	100333417	100334328	NM_001166504	EXON1	ADH7	131
chr4	185674312	185674312	chr4	185666748	185674747	NM_001995	3P2	ACSL1	2180
chr6	160210060	160210060	chr6	160202087	160210086	NM_005891	3P2	ACAT2	39
chr6	160224345	160224345	chr6	160210087	160300086	NM_005891	3D	ACAT2	39
chr6	160229329	160229329	chr6	160210087	160300086	NM_005891	3D	ACAT2	39
chr15	78377609	78377609	chr15	78363186	78453185	NM_015162	3D	ACSBG1	23205
chr15	78377609	78377609	chr15	78363186	78453185	NM_001199377	3D	ACSBG1	23205
chr17	73871466	73871466	chr17	73837588	73927587	NM_007292	3D	ACOX1	51
chr17	73871466	73871466	chr17	73837588	73927587	NM_001185039	3D	ACOX1	51
chr17	73871466	73871466	chr17	73837588	73927587	NM_004035	3D	ACOX1	51
