Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	247622356	247622356	chr1	247614406	247622405	NM_183395	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001127462	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001079821	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_004895	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001127461	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001243133	3P2	NLRP3	114548
chr5	179564140	179564140	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179573027	179663026	NM_001135044	3D	MAPK9	5601
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr16	3226868	3226868	chr16	3192027	3282026	NM_000243	3D	MEFV	4210
chr16	3226868	3226868	chr16	3192027	3282026	NM_001198536	3D	MEFV	4210
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	32501773	32501773	chr17	32482295	32572294	NM_002982	5D	CCL2	6347
