Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr9	80900676	80900676	chr9	80812058	80902057	NM_058179	5D	PSAT1	29968
chr9	80900676	80900676	chr9	80812058	80902057	NM_021154	5D	PSAT1	29968
chr15	78377609	78377609	chr15	78341718	78431717	NM_005530	5D	IDH3A	3419
chr16	30130492	30130492	chr16	30091741	30181740	NM_000034	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_001243177	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_184041	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_184043	3D	ALDOA	226
chr16	30130492	30130492	chr16	30091741	30181740	NM_001127617	3D	ALDOA	226
chr19	49206984	49206984	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49206984	49206984	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49206984	49206984	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49206984	49206984	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49207205	49207205	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49208864	49208864	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NM_001164773	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NM_001190	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NR_028451	3D	BCAT2	587
chr19	49211968	49211968	chr19	49198318	49288317	NR_028450	3D	BCAT2	587
