Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr3	141668452	141668452	chr3	141655382	141745381	NM_001679	3D	ATP1B3	483
chr4	148956820	148956820	chr4	148899914	148989913	NM_001166104	3D	NR3C2	4306
chr4	148956820	148956820	chr4	148899914	148989913	NM_000901	3D	NR3C2	4306
chr4	148974601	148974601	chr4	148899914	148989913	NM_001166104	3D	NR3C2	4306
chr4	148974601	148974601	chr4	148899914	148989913	NM_000901	3D	NR3C2	4306
chr4	148984320	148984320	chr4	148899914	148989913	NM_001166104	3D	NR3C2	4306
chr4	148984320	148984320	chr4	148899914	148989913	NM_000901	3D	NR3C2	4306
chr10	43809569	43809569	chr10	43767091	43857090	NM_001184963	5D	FXYD4	53828
chr10	43809569	43809569	chr10	43767091	43857090	NM_173160	5D	FXYD4	53828
chr10	43814048	43814048	chr10	43767091	43857090	NM_001184963	5D	FXYD4	53828
chr10	43814048	43814048	chr10	43767091	43857090	NM_173160	5D	FXYD4	53828
chr11	128708008	128708008	chr11	128707908	128710158	NM_153767	EXON1	KCNJ1	3758
chr11	128708008	128708008	chr11	128707908	128710158	NM_153766	EXON1	KCNJ1	3758
chr11	128708008	128708008	chr11	128707908	128710158	NM_153764	EXON1	KCNJ1	3758
chr11	128708008	128708008	chr11	128707908	128710158	NM_153765	EXON1	KCNJ1	3758
chr11	128708008	128708008	chr11	128707908	128710158	NM_000220	EXON1	KCNJ1	3758
chr11	128729844	128729844	chr11	128710159	128737066	NM_153764	INTRON1	KCNJ1	3758
chr11	128729844	128729844	chr11	128710159	128736416	NM_153765	INTRON1	KCNJ1	3758
chr11	128729844	128729844	chr11	128720785	128736416	NM_153767	INTRON2	KCNJ1	3758
chr11	128729844	128729844	chr11	128720785	128737066	NM_153766	INTRON2	KCNJ1	3758
chr11	128729844	128729844	chr11	128722429	128812428	NM_000220	5D	KCNJ1	3758
chr11	128735258	128735258	chr11	128710159	128737066	NM_153764	INTRON1	KCNJ1	3758
chr11	128735258	128735258	chr11	128710159	128736416	NM_153765	INTRON1	KCNJ1	3758
chr11	128735258	128735258	chr11	128720785	128736416	NM_153767	INTRON2	KCNJ1	3758
chr11	128735258	128735258	chr11	128720785	128737066	NM_153766	INTRON2	KCNJ1	3758
chr11	128735258	128735258	chr11	128722429	128812428	NM_000220	5D	KCNJ1	3758
chr11	128735665	128735665	chr11	128710159	128737066	NM_153764	INTRON1	KCNJ1	3758
chr11	128735665	128735665	chr11	128710159	128736416	NM_153765	INTRON1	KCNJ1	3758
chr11	128735665	128735665	chr11	128720785	128736416	NM_153767	INTRON2	KCNJ1	3758
chr11	128735665	128735665	chr11	128720785	128737066	NM_153766	INTRON2	KCNJ1	3758
chr11	128735665	128735665	chr11	128722429	128812428	NM_000220	5D	KCNJ1	3758
chr11	128737187	128737187	chr11	128722429	128812428	NM_000220	5D	KCNJ1	3758
chr11	128737187	128737187	chr11	128737067	128737267	NM_153767	EXON4	KCNJ1	3758
chr11	128737187	128737187	chr11	128737067	128737267	NM_153766	EXON3	KCNJ1	3758
chr11	128737187	128737187	chr11	128737067	128737267	NM_153764	EXON2	KCNJ1	3758
chr11	128737187	128737187	chr11	128737067	128737267	NM_153765	EXON3	KCNJ1	3758
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	7639748	7639748	chr17	7571089	7661088	NM_001678	3D	ATP1B2	482
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
